param solar_avail : A	B	C	D	E	F	G	H	I	J	K :=
4640	0.293	0.25	0.186	0.314	0.314	0.364	0.318	0.33	0.33	0.33	0.33
4641	0.477	0.486	0.487	0.534	0.49	0.542	0.491	0.473	0.473	0.473	0.473
4642	0.647	0.652	0.653	0.661	0.664	0.651	0.622	0.589	0.589	0.589	0.589
4643	0.78	0.782	0.78	0.75	0.791	0.809	0.718	0.71	0.71	0.71	0.71
4644	0.867	0.863	0.86	0.774	0.831	0.878	0.865	0.863	0.863	0.863	0.863
4645	0.908	0.901	0.887	0.827	0.876	0.885	0.888	0.887	0.887	0.887	0.887
4646	0.892	0.887	0.881	0.673	0.881	0.871	0.848	0.86	0.86	0.86	0.86
4647	0.842	0.833	0.821	0.6	0.79	0.802	0.763	0.707	0.707	0.707	0.707
4648	0.739	0.728	0.669	0.403	0.529	0.671	0.645	0.632	0.632	0.632	0.632
4649	0.594	0.522	0.571	0.42	0.513	0.329	0.431	0.488	0.488	0.488	0.488
4650	0.421	0.414	0.398	0.277	0.271	0.262	0.331	0.337	0.337	0.337	0.337
4651	0.239	0.217	0.199	0.158	0.17	0.175	0.159	0.16	0.16	0.16	0.16
4652	0.057	0.043	0.064	0.026	0.051	0.033	0.026	0.026	0.026	0.026	0.026
4653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4662	0.005	0.008	0.011	0.01	0.004	0.008	0.013	0.02	0.02	0.02	0.02
4663	0.112	0.121	0.127	0.081	0.07	0.019	0.112	0.057	0.057	0.057	0.057
4664	0.28	0.293	0.3	0.057	0.168	0.138	0.229	0.168	0.168	0.168	0.168
4665	0.461	0.473	0.479	0.117	0.203	0.094	0.299	0.378	0.378	0.378	0.378
4666	0.561	0.599	0.635	0.222	0.299	0.381	0.664	0.612	0.612	0.612	0.612
4667	0.746	0.636	0.75	0.248	0.599	0.655	0.564	0.775	0.775	0.775	0.775
4668	0.589	0.79	0.75	0.285	0.45	0.423	0.84	0.839	0.839	0.839	0.839
4669	0.746	0.715	0.707	0.573	0.447	0.393	0.874	0.876	0.876	0.876	0.876
4670	0.422	0.665	0.595	0.456	0.486	0.33	0.843	0.845	0.845	0.845	0.845
4671	0.391	0.289	0.575	0.64	0.613	0.254	0.771	0.738	0.738	0.738	0.738
4672	0.376	0.4	0.178	0.571	0.371	0.289	0.656	0.562	0.562	0.562	0.562
4673	0.124	0.392	0.325	0.423	0.121	0.311	0.35	0.495	0.495	0.495	0.495
4674	0.199	0.041	0.097	0.181	0.077	0.075	0.06	0.227	0.227	0.227	0.227
4675	0.104	0.089	0.014	0.11	0.074	0.082	0.121	0.143	0.143	0.143	0.143
4676	0.034	0.026	0.017	0.045	0.02	0.019	0.025	0.024	0.024	0.024	0.024
4677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4686	0.002	0.003	0.003	0.02	0.015	0.008	0.008	0.005	0.005	0.005	0.005
4687	0.06	0.115	0.107	0.08	0.15	0.02	0.024	0.02	0.02	0.02	0.02
4688	0.275	0.28	0.285	0.241	0.324	0.222	0.039	0.068	0.068	0.068	0.068
4689	0.456	0.458	0.462	0.53	0.504	0.38	0.149	0.143	0.143	0.143	0.143
4690	0.622	0.623	0.624	0.679	0.617	0.664	0.438	0.09	0.09	0.09	0.09
4691	0.755	0.733	0.755	0.794	0.739	0.781	0.223	0.106	0.106	0.106	0.106
4692	0.842	0.775	0.586	0.863	0.813	0.754	0.513	0.116	0.116	0.116	0.116
4693	0.654	0.715	0.847	0.887	0.87	0.875	0.628	0.448	0.448	0.448	0.448
4694	0.88	0.456	0.848	0.865	0.877	0.772	0.674	0.634	0.634	0.634	0.634
4695	0.827	0.639	0.614	0.8	0.746	0.784	0.551	0.573	0.573	0.573	0.573
4696	0.729	0.714	0.591	0.693	0.566	0.673	0.671	0.591	0.591	0.591	0.591
4697	0.588	0.571	0.552	0.546	0.355	0.525	0.299	0.515	0.515	0.515	0.515
4698	0.417	0.242	0.383	0.371	0.297	0.35	0.295	0.338	0.338	0.338	0.338
4699	0.236	0.114	0.207	0.195	0.207	0.157	0.115	0.16	0.16	0.16	0.16
4700	0.075	0.066	0.057	0.049	0.055	0.019	0.026	0.026	0.026	0.026	0.026
4701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4710	0.005	0.008	0.009	0.025	0.026	0.033	0.024	0.019	0.019	0.019	0.019
4711	0.108	0.118	0.125	0.181	0.152	0.173	0.156	0.146	0.146	0.146	0.146
4712	0.276	0.291	0.298	0.322	0.335	0.351	0.333	0.32	0.32	0.32	0.32
4713	0.456	0.473	0.479	0.466	0.511	0.528	0.511	0.495	0.495	0.495	0.495
4714	0.62	0.635	0.64	0.628	0.665	0.678	0.662	0.647	0.647	0.647	0.647
4715	0.75	0.762	0.765	0.708	0.715	0.787	0.776	0.765	0.765	0.765	0.765
4716	0.689	0.843	0.805	0.767	0.717	0.85	0.83	0.747	0.747	0.747	0.747
4717	0.328	0.878	0.874	0.817	0.868	0.871	0.864	0.773	0.773	0.773	0.773
4718	0.319	0.619	0.84	0.817	0.858	0.798	0.836	0.769	0.769	0.769	0.769
4719	0.205	0.201	0.643	0.662	0.752	0.597	0.746	0.688	0.688	0.688	0.688
4720	0.146	0.525	0.384	0.522	0.604	0.662	0.6	0.654	0.654	0.654	0.654
4721	0.029	0.349	0.205	0.328	0.399	0.446	0.461	0.472	0.472	0.472	0.472
4722	0.132	0.065	0.142	0.089	0.266	0.176	0.011	0.251	0.251	0.251	0.251
4723	0.105	0.063	0.03	0.087	0.112	0.076	0.114	0.068	0.068	0.068	0.068
4724	0.023	0.03	0.019	0.028	0.029	0.027	0.023	0.02	0.02	0.02	0.02
4725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4734	0.002	0.002	0.002	0.01	0.003	0.013	0.019	0.017	0.017	0.017	0.017
4735	0.098	0.032	0.043	0.061	0.019	0.117	0.148	0.121	0.121	0.121	0.121
4736	0.115	0.103	0.088	0.03	0.078	0.122	0.323	0.304	0.304	0.304	0.304
4737	0.467	0.259	0.303	0.144	0.171	0.059	0.501	0.469	0.469	0.469	0.469
4738	0.646	0.479	0.341	0.198	0.172	0.025	0.656	0.651	0.651	0.651	0.651
4739	0.787	0.792	0.702	0.191	0.489	0.04	0.69	0.693	0.693	0.693	0.693
4740	0.882	0.883	0.829	0.086	0.628	0.194	0.625	0.671	0.671	0.671	0.671
4741	0.927	0.808	0.834	0.709	0.733	0.107	0.66	0.591	0.591	0.591	0.591
4742	0.924	0.917	0.897	0.686	0.743	0.032	0.406	0.653	0.653	0.653	0.653
4743	0.87	0.861	0.814	0.638	0.685	0.059	0.035	0.114	0.114	0.114	0.114
4744	0.766	0.633	0.721	0.511	0.58	0.169	0.026	0.019	0.019	0.019	0.019
4745	0.591	0.493	0.569	0.349	0.57	0.113	0.011	0.025	0.025	0.025	0.025
4746	0.444	0.385	0.407	0.281	0.399	0.106	0.01	0.009	0.009	0.009	0.009
4747	0.252	0.22	0.17	0.149	0.213	0.061	0.008	0.022	0.022	0.022	0.022
4748	0.081	0.064	0.04	0.034	0.055	0.029	0.007	0.011	0.011	0.011	0.011
4749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4750	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4758	0.004	0.006	0.009	0.044	0.026	0.032	0.024	0.02	0.02	0.02	0.02
4759	0.114	0.123	0.129	0.196	0.17	0.177	0.166	0.158	0.158	0.158	0.158
4760	0.293	0.279	0.311	0.381	0.36	0.364	0.353	0.345	0.345	0.345	0.345
4761	0.422	0.383	0.45	0.564	0.549	0.551	0.54	0.531	0.531	0.531	0.531
4762	0.588	0.483	0.493	0.723	0.718	0.715	0.702	0.693	0.693	0.693	0.693
4763	0.688	0.61	0.64	0.842	0.846	0.838	0.821	0.81	0.81	0.81	0.81
4764	0.802	0.807	0.791	0.914	0.924	0.913	0.894	0.885	0.885	0.885	0.885
4765	0.839	0.937	0.886	0.937	0.955	0.937	0.92	0.911	0.911	0.911	0.911
4766	0.931	0.929	0.922	0.914	0.936	0.914	0.896	0.888	0.888	0.888	0.888
4767	0.877	0.873	0.862	0.842	0.868	0.805	0.82	0.605	0.605	0.605	0.605
4768	0.775	0.768	0.748	0.724	0.752	0.722	0.63	0.246	0.246	0.246	0.246
4769	0.629	0.622	0.608	0.569	0.596	0.563	0.543	0.417	0.417	0.417	0.417
4770	0.45	0.443	0.429	0.389	0.412	0.368	0.359	0.353	0.353	0.353	0.353
4771	0.257	0.249	0.237	0.204	0.221	0.189	0.177	0.172	0.172	0.172	0.172
4772	0.083	0.076	0.069	0.05	0.058	0.036	0.028	0.027	0.027	0.027	0.027
4773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4782	0.004	0.007	0.01	0.04	0.026	0.033	0.025	0.021	0.021	0.021	0.021
4783	0.116	0.128	0.138	0.188	0.168	0.184	0.174	0.166	0.166	0.166	0.166
4784	0.297	0.312	0.323	0.37	0.353	0.373	0.366	0.358	0.358	0.358	0.358
4785	0.49	0.504	0.515	0.548	0.539	0.561	0.556	0.548	0.548	0.548	0.548
4786	0.664	0.675	0.685	0.702	0.701	0.72	0.72	0.712	0.712	0.712	0.712
4787	0.802	0.809	0.814	0.817	0.825	0.838	0.841	0.834	0.834	0.834	0.834
4788	0.894	0.894	0.896	0.886	0.902	0.909	0.913	0.908	0.908	0.908	0.908
4789	0.936	0.933	0.93	0.908	0.889	0.932	0.936	0.931	0.931	0.931	0.931
4790	0.93	0.922	0.917	0.883	0.806	0.906	0.912	0.909	0.909	0.909	0.909
4791	0.874	0.865	0.857	0.813	0.844	0.833	0.837	0.835	0.835	0.835	0.835
4792	0.771	0.761	0.75	0.699	0.732	0.715	0.716	0.714	0.714	0.714	0.714
4793	0.625	0.614	0.602	0.548	0.58	0.557	0.556	0.553	0.553	0.553	0.553
4794	0.446	0.435	0.423	0.374	0.402	0.297	0.368	0.364	0.364	0.364	0.364
4795	0.255	0.245	0.233	0.196	0.215	0.186	0.177	0.174	0.174	0.174	0.174
4796	0.081	0.074	0.066	0.047	0.057	0.035	0.027	0.026	0.026	0.026	0.026
4797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4806	0.003	0.006	0.009	0.038	0.024	0.03	0.022	0.018	0.018	0.018	0.018
4807	0.112	0.127	0.135	0.183	0.165	0.177	0.164	0.158	0.158	0.158	0.158
4808	0.291	0.31	0.319	0.363	0.349	0.363	0.352	0.347	0.347	0.347	0.347
4809	0.478	0.499	0.509	0.54	0.534	0.547	0.539	0.522	0.522	0.522	0.522
4810	0.649	0.667	0.675	0.692	0.696	0.703	0.7	0.628	0.628	0.628	0.628
4811	0.784	0.797	0.804	0.806	0.817	0.82	0.818	0.767	0.767	0.767	0.767
4812	0.873	0.883	0.887	0.875	0.895	0.889	0.835	0.828	0.828	0.828	0.828
4813	0.914	0.921	0.922	0.901	0.924	0.911	0.835	0.863	0.863	0.863	0.863
4814	0.904	0.913	0.91	0.879	0.907	0.89	0.893	0.788	0.788	0.788	0.788
4815	0.726	0.857	0.851	0.812	0.842	0.818	0.822	0.824	0.824	0.824	0.824
4816	0.623	0.677	0.743	0.684	0.731	0.702	0.697	0.707	0.707	0.707	0.707
4817	0.558	0.601	0.573	0.553	0.578	0.546	0.547	0.55	0.55	0.55	0.55
4818	0.403	0.393	0.401	0.378	0.399	0.362	0.363	0.361	0.361	0.361	0.361
4819	0.188	0.188	0.2	0.198	0.211	0.177	0.175	0.176	0.176	0.176	0.176
4820	0.047	0.05	0.046	0.046	0.053	0.032	0.026	0.026	0.026	0.026	0.026
4821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4830	0.0	0.003	0.003	0.034	0.012	0.021	0.013	0.01	0.01	0.01	0.01
4831	0.082	0.079	0.052	0.177	0.135	0.141	0.154	0.16	0.16	0.16	0.16
4832	0.271	0.222	0.088	0.357	0.333	0.242	0.359	0.239	0.239	0.239	0.239
4833	0.327	0.357	0.308	0.534	0.433	0.466	0.55	0.418	0.418	0.418	0.418
4834	0.31	0.504	0.259	0.649	0.701	0.656	0.667	0.667	0.667	0.667	0.667
4835	0.18	0.58	0.367	0.616	0.826	0.834	0.837	0.649	0.649	0.649	0.649
4836	0.494	0.474	0.588	0.712	0.905	0.908	0.796	0.629	0.629	0.629	0.629
4837	0.67	0.497	0.426	0.669	0.888	0.933	0.764	0.755	0.755	0.755	0.755
4838	0.781	0.386	0.295	0.645	0.915	0.912	0.641	0.518	0.518	0.518	0.518
4839	0.614	0.513	0.394	0.676	0.846	0.782	0.559	0.393	0.393	0.393	0.393
4840	0.478	0.392	0.531	0.708	0.731	0.596	0.311	0.432	0.432	0.432	0.432
4841	0.383	0.267	0.196	0.557	0.449	0.507	0.373	0.108	0.108	0.108	0.108
4842	0.268	0.076	0.059	0.38	0.213	0.362	0.088	0.044	0.044	0.044	0.044
4843	0.094	0.059	0.025	0.169	0.114	0.128	0.044	0.026	0.026	0.026	0.026
4844	0.022	0.012	0.007	0.029	0.032	0.019	0.006	0.005	0.005	0.005	0.005
4845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4854	0.0	0.0	0.0	0.013	0.003	0.004	0.016	0.008	0.008	0.008	0.008
4855	0.008	0.01	0.041	0.028	0.062	0.029	0.094	0.016	0.016	0.016	0.016
4856	0.035	0.039	0.051	0.053	0.16	0.123	0.046	0.062	0.062	0.062	0.062
4857	0.05	0.256	0.127	0.046	0.253	0.262	0.1	0.242	0.242	0.242	0.242
4858	0.361	0.26	0.4	0.128	0.342	0.35	0.116	0.211	0.211	0.211	0.211
4859	0.234	0.435	0.432	0.116	0.349	0.575	0.471	0.386	0.386	0.386	0.386
4860	0.344	0.716	0.458	0.197	0.455	0.784	0.753	0.812	0.812	0.812	0.812
4861	0.297	0.904	0.668	0.51	0.818	0.253	0.639	0.542	0.542	0.542	0.542
4862	0.58	0.728	0.848	0.865	0.648	0.455	0.702	0.306	0.306	0.306	0.306
4863	0.42	0.702	0.789	0.794	0.612	0.652	0.465	0.261	0.261	0.261	0.261
4864	0.559	0.608	0.7	0.682	0.59	0.66	0.311	0.271	0.271	0.271	0.271
4865	0.406	0.552	0.55	0.532	0.4	0.335	0.375	0.122	0.122	0.122	0.122
4866	0.191	0.321	0.349	0.356	0.218	0.206	0.143	0.088	0.088	0.088	0.088
4867	0.115	0.128	0.16	0.173	0.118	0.155	0.149	0.053	0.053	0.053	0.053
4868	0.041	0.029	0.012	0.038	0.024	0.025	0.008	0.007	0.007	0.007	0.007
4869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4870	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4878	0.0	0.002	0.002	0.03	0.008	0.005	0.004	0.004	0.004	0.004	0.004
4879	0.09	0.063	0.034	0.128	0.083	0.043	0.008	0.02	0.02	0.02	0.02
4880	0.267	0.204	0.111	0.302	0.242	0.093	0.071	0.03	0.03	0.03	0.03
4881	0.266	0.189	0.241	0.386	0.415	0.176	0.135	0.063	0.063	0.063	0.063
4882	0.264	0.224	0.429	0.245	0.418	0.071	0.137	0.398	0.398	0.398	0.398
4883	0.386	0.238	0.157	0.41	0.474	0.081	0.443	0.382	0.382	0.382	0.382
4884	0.329	0.371	0.34	0.452	0.556	0.454	0.272	0.282	0.282	0.282	0.282
4885	0.273	0.522	0.352	0.162	0.599	0.513	0.113	0.479	0.479	0.479	0.479
4886	0.223	0.366	0.679	0.512	0.623	0.287	0.486	0.591	0.591	0.591	0.591
4887	0.491	0.314	0.295	0.566	0.625	0.233	0.47	0.6	0.6	0.6	0.6
4888	0.215	0.202	0.118	0.46	0.47	0.175	0.408	0.561	0.561	0.561	0.561
4889	0.197	0.106	0.214	0.235	0.342	0.305	0.236	0.418	0.418	0.418	0.418
4890	0.167	0.037	0.171	0.065	0.122	0.167	0.169	0.275	0.275	0.275	0.275
4891	0.064	0.013	0.015	0.079	0.097	0.1	0.138	0.101	0.101	0.101	0.101
4892	0.017	0.009	0.009	0.016	0.019	0.016	0.016	0.01	0.01	0.01	0.01
4893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4900	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4902	0.0	0.002	0.002	0.008	0.008	0.019	0.014	0.008	0.008	0.008	0.008
4903	0.045	0.057	0.04	0.057	0.051	0.125	0.044	0.046	0.046	0.046	0.046
4904	0.192	0.208	0.175	0.204	0.133	0.287	0.189	0.144	0.144	0.144	0.144
4905	0.279	0.204	0.251	0.338	0.141	0.35	0.29	0.344	0.344	0.344	0.344
4906	0.413	0.297	0.185	0.197	0.095	0.468	0.35	0.442	0.442	0.442	0.442
4907	0.555	0.425	0.159	0.403	0.117	0.596	0.453	0.57	0.57	0.57	0.57
4908	0.541	0.212	0.227	0.473	0.213	0.617	0.498	0.654	0.654	0.654	0.654
4909	0.688	0.235	0.211	0.462	0.233	0.659	0.572	0.66	0.66	0.66	0.66
4910	0.781	0.241	0.251	0.513	0.186	0.608	0.585	0.638	0.638	0.638	0.638
4911	0.686	0.351	0.289	0.467	0.311	0.579	0.57	0.567	0.567	0.567	0.567
4912	0.65	0.42	0.253	0.338	0.266	0.44	0.423	0.479	0.479	0.479	0.479
4913	0.417	0.217	0.224	0.124	0.276	0.518	0.263	0.384	0.384	0.384	0.384
4914	0.189	0.097	0.214	0.206	0.08	0.341	0.188	0.244	0.244	0.244	0.244
4915	0.096	0.055	0.033	0.104	0.071	0.14	0.149	0.078	0.078	0.078	0.078
4916	0.019	0.013	0.011	0.017	0.013	0.024	0.011	0.018	0.018	0.018	0.018
4917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4926	0.0	0.0	0.0	0.009	0.002	0.011	0.005	0.003	0.003	0.003	0.003
4927	0.008	0.023	0.017	0.04	0.012	0.1	0.008	0.033	0.033	0.033	0.033
4928	0.082	0.072	0.088	0.047	0.08	0.134	0.039	0.125	0.125	0.125	0.125
4929	0.244	0.11	0.061	0.071	0.122	0.218	0.172	0.265	0.265	0.265	0.265
4930	0.375	0.356	0.131	0.155	0.178	0.141	0.13	0.251	0.251	0.251	0.251
4931	0.404	0.392	0.311	0.196	0.226	0.178	0.217	0.262	0.262	0.262	0.262
4932	0.566	0.456	0.292	0.192	0.206	0.171	0.275	0.316	0.316	0.316	0.316
4933	0.631	0.507	0.324	0.279	0.334	0.223	0.15	0.278	0.278	0.278	0.278
4934	0.648	0.358	0.276	0.269	0.161	0.324	0.218	0.451	0.451	0.451	0.451
4935	0.66	0.386	0.469	0.326	0.066	0.383	0.206	0.274	0.274	0.274	0.274
4936	0.657	0.519	0.267	0.138	0.044	0.077	0.227	0.288	0.288	0.288	0.288
