param fixed_demand : A	B	C	D	E	F	G	H	I	J	K :=
3915	1926.82	1124.9	1781.16	507.12	799.61	1353.55	995.83	224.51	567.38	5243.37	2047.18
3916	1925.74	1141.78	1814.24	514.2	818.18	1368.47	1001.34	225.63	571.7	5290.19	2085.51
3917	1992.5	1210.54	1929.27	536.41	876.31	1413.12	1035.48	249.2	606.37	5571.96	2184.15
3918	2133.12	1314.5	2095.86	571.59	991.01	1551.8	1133.17	286.93	690.98	6290.48	2379.35
3919	2260.56	1433.07	2233.34	594.99	1091.7	1658.49	1245.69	320.17	755.88	7074.23	2617.19
3920	2293.63	1502.72	2310.52	601.75	1115.44	1733.54	1316.29	335.89	814.13	7683.54	2823.72
3921	2337.01	1548.84	2361.97	606.87	1126.37	1774.84	1365.32	352.31	854.07	8058.6	2978.44
3922	2376.29	1591.19	2375.44	612.28	1148.13	1796.16	1399.43	362.94	875.68	8289.3	3050.22
3923	2388.07	1635.72	2461.13	615.59	1150.15	1810.26	1428.59	366.59	876.3	8398.24	3096.39
3924	2408.79	1654.71	2486.93	612.73	1169.65	1799.33	1424.95	366.56	889.29	8442.42	3146.68
3925	2521.95	1677.15	2507.76	607.37	1190.9	1831.2	1450.3	374.89	890.95	8479.73	3154.53
3926	2574.28	1722.24	2526.93	589.08	1193.29	1802.72	1467.8	374.15	896.85	8475.28	3162.19
3927	2634.7	1767.81	2566.05	585.42	1188.89	1829.88	1483.72	370.99	916.18	8609.92	3190.75
3928	2588.76	1802.09	2657.19	621.0	1176.87	1883.0	1495.73	382.43	924.77	8777.26	3188.25
3929	2495.01	1772.58	2718.81	616.65	1191.17	1921.62	1530.11	383.28	941.47	8821.64	3281.34
3930	2424.51	1740.3	2716.92	616.67	1198.81	1930.13	1536.07	405.07	945.12	8594.19	3310.92
3931	2379.11	1676.89	2701.65	612.79	1215.5	1933.25	1544.89	396.35	946.56	8423.62	3299.28
3932	2301.63	1611.52	2602.51	587.0	1214.27	1952.83	1560.96	404.82	947.52	8293.41	3316.77
3933	2309.67	1564.53	2538.19	583.23	1183.14	1932.45	1551.11	404.93	937.45	8165.41	3262.23
3934	2234.01	1429.83	2320.83	575.47	1092.97	1761.09	1443.64	380.48	874.15	7809.91	3011.34
3935	2059.81	1290.47	2107.79	541.24	1015.31	1620.63	1324.6	332.57	802.66	7342.26	2723.29
3936	1936.97	1192.2	1982.66	514.61	918.62	1505.06	1221.38	301.71	744.57	6900.17	2504.62
3937	1836.18	1108.71	1885.01	534.94	854.49	1442.26	1144.42	275.82	701.37	6539.83	2392.69
3938	1786.79	1076.46	1822.93	529.42	812.25	1392.88	1082.16	266.34	676.26	6228.0	2320.73
3939	1764.91	1067.53	1792.72	527.46	797.19	1378.1	1037.43	259.55	649.16	6037.46	2289.64
3940	1770.07	1063.84	1821.16	535.82	803.03	1392.32	1031.2	248.36	640.12	5941.52	2294.35
3941	1815.72	1111.05	1887.86	546.84	863.06	1438.08	1053.49	261.43	654.17	6089.37	2338.68
3942	1949.71	1223.97	2087.13	574.56	978.56	1580.56	1161.94	292.65	730.69	6716.65	2539.25
3943	2106.97	1350.09	2254.03	593.48	1076.02	1702.46	1267.85	333.27	828.6	7458.54	2784.99
3944	2199.03	1425.94	2347.27	567.23	1119.21	1771.42	1340.9	346.53	875.29	7998.88	2946.98
3945	2242.68	1463.41	2392.11	602.95	1136.81	1788.86	1400.76	349.81	905.41	8352.13	3059.61
3946	2296.47	1487.75	2420.1	604.45	1157.72	1806.48	1449.53	367.14	933.4	8554.8	3181.32
3947	2342.32	1515.42	2423.23	599.04	1162.92	1838.23	1503.1	372.05	954.72	8708.6	3312.26
3948	2364.74	1529.65	2414.55	578.92	1168.08	1817.72	1542.85	395.63	987.11	8814.06	3440.04
3949	2423.71	1559.24	2445.31	579.86	1171.3	1816.93	1597.13	408.81	1018.66	8933.94	3591.05
3950	2420.94	1549.45	2414.48	581.19	1152.44	1804.61	1635.13	431.32	1043.84	9049.56	3753.22
3951	2434.03	1559.02	2411.96	602.74	1148.21	1789.13	1693.47	450.32	1077.12	9225.57	3952.66
3952	2453.79	1529.57	2394.45	615.66	1152.77	1770.31	1730.92	470.63	1114.72	9376.89	4130.05
3953	2449.77	1544.43	2383.17	604.27	1159.05	1763.16	1732.36	469.42	1117.49	9351.28	4213.99
3954	2409.27	1529.33	2358.16	578.15	1139.1	1758.83	1705.28	467.73	1087.01	8986.45	4174.1
3955	2333.84	1471.66	2309.47	607.94	1093.64	1759.85	1653.18	442.45	1041.91	8641.13	4013.64
3956	2247.19	1426.23	2283.08	607.98	1096.47	1780.25	1601.94	429.64	1006.86	8357.85	3875.84
3957	2274.5	1410.43	2228.84	572.19	1066.02	1732.76	1547.54	418.04	984.02	8185.46	3736.32
3958	2163.31	1303.39	2088.02	542.88	994.03	1611.96	1413.88	374.16	906.56	7757.62	3370.53
3959	2008.31	1188.74	1932.79	525.63	910.42	1485.03	1272.98	326.82	815.51	7207.36	2979.27
3960	1893.82	1100.83	1839.01	544.18	832.84	1399.58	1166.8	289.39	744.54	6658.0	2669.06
3961	1818.29	1047.64	1778.63	544.83	794.83	1344.27	1087.72	264.91	682.77	6257.59	2452.01
3962	1773.74	1015.36	1736.06	541.02	774.73	1314.06	1039.6	246.48	644.39	5994.9	2329.14
3963	1752.45	1001.84	1713.62	536.74	773.08	1311.49	1009.63	242.76	622.25	5832.61	2264.51
3964	1762.6	1017.28	1705.47	532.03	794.23	1335.08	1024.97	234.84	616.05	5789.89	2254.88
3965	1815.13	1061.46	1793.67	525.96	842.69	1407.12	1055.86	242.87	632.68	5951.11	2301.87
3966	1932.04	1162.09	1952.64	552.27	934.1	1520.91	1146.34	283.24	713.85	6496.47	2479.12
3967	2076.53	1285.21	2115.64	568.57	1015.56	1622.01	1252.75	317.3	802.42	7144.77	2700.48
3968	2138.84	1354.0	2227.31	578.1	1040.63	1667.56	1318.36	331.39	862.18	7671.18	2920.72
3969	2187.99	1402.84	2274.22	599.0	1066.37	1682.92	1369.36	341.36	889.56	8034.1	3058.38
3970	2241.9	1443.71	2308.47	592.7	1066.65	1713.22	1394.49	351.52	912.74	8196.76	3085.26
3971	2288.0	1467.97	2325.86	606.19	1070.47	1701.45	1415.12	358.02	923.54	8298.21	3093.41
3972	2320.38	1484.06	2337.04	616.93	1060.65	1671.83	1422.0	357.77	920.58	8355.64	3196.78
3973	2352.53	1505.46	2367.83	582.54	1079.94	1650.72	1422.83	359.51	927.08	8379.44	3303.91
3974	2370.29	1514.04	2375.06	575.64	1078.11	1661.1	1447.14	367.61	936.87	8440.33	3359.65
3975	2404.79	1532.44	2378.72	582.66	1081.39	1671.65	1459.01	378.51	951.03	8472.84	3423.33
3976	2427.04	1539.85	2373.37	605.24	1079.98	1717.52	1480.94	384.65	948.07	8484.34	3439.47
3977	2417.23	1543.48	2324.36	608.75	1075.02	1748.01	1511.55	393.73	959.93	8392.0	3420.83
3978	2366.43	1518.81	2290.13	602.22	1060.63	1752.37	1508.78	386.83	933.8	8106.86	3426.66
3979	2314.64	1472.47	2200.47	599.19	1057.12	1756.01	1482.28	374.37	905.13	7852.9	3374.51
3980	2223.34	1409.1	2139.54	596.55	1041.78	1748.18	1451.34	356.84	881.79	7647.13	3285.53
3981	2257.62	1385.28	2106.55	594.39	1043.37	1733.81	1419.05	352.37	869.22	7530.37	3203.66
3982	2152.06	1282.48	1967.83	581.1	975.77	1621.09	1309.84	329.87	818.43	7240.44	2959.7
3983	1997.73	1163.44	1803.6	562.74	886.2	1484.2	1194.19	285.66	743.21	6836.89	2672.31
3984	1875.36	1071.99	1686.6	550.09	816.35	1384.77	1091.86	255.98	679.54	6418.32	2422.37
3985	1795.41	1015.99	1606.08	540.16	787.92	1323.93	1016.02	253.61	626.56	6110.69	2263.41
3986	1747.77	984.37	1595.91	534.65	773.95	1292.41	980.55	232.04	586.87	5891.14	2164.2
3987	1716.0	966.89	1571.39	534.49	765.12	1279.01	959.94	225.66	569.26	5738.21	2117.69
3988	1714.33	965.51	1581.83	534.29	766.32	1288.65	951.93	225.13	560.08	5657.64	2107.65
3989	1713.44	965.17	1599.17	535.17	747.65	1285.77	949.31	229.13	561.52	5638.67	2096.43
3990	1743.4	997.23	1669.69	542.75	765.47	1353.47	988.75	238.43	585.81	5840.09	2184.32
3991	1836.28	1075.38	1765.36	515.66	805.84	1425.88	1066.62	263.07	638.76	6219.0	2356.23
3992	1956.16	1168.07	1887.14	532.61	883.3	1508.02	1169.2	302.35	704.7	6658.02	2581.31
3993	2042.0	1249.16	1976.65	545.37	937.06	1573.27	1244.7	323.08	763.38	7089.56	2758.64
3994	2092.09	1317.83	2049.94	546.04	951.17	1599.98	1309.5	339.99	818.59	7445.47	2899.4
3995	2154.53	1361.52	2089.01	547.72	949.66	1632.99	1366.86	354.93	852.57	7657.21	3129.53
3996	2192.95	1395.53	2112.42	546.69	939.04	1643.38	1408.98	364.46	872.47	7796.99	3294.34
3997	2249.98	1426.94	2137.63	541.94	949.41	1641.14	1471.24	378.84	896.64	7848.5	3443.54
3998	2306.14	1456.6	2174.67	545.58	939.25	1680.84	1529.69	389.85	914.79	7937.01	3591.66
3999	2359.74	1499.67	2225.25	554.29	947.6	1731.06	1601.32	405.22	939.84	8016.62	3742.67
4000	2396.25	1540.11	2293.32	550.85	978.86	1793.5	1680.11	422.62	973.66	8096.31	3872.04
4001	2483.25	1580.4	2326.85	574.32	1046.02	1848.8	1721.74	435.08	996.89	8117.13	3933.15
4002	2460.92	1587.21	2324.72	590.92	1064.32	1896.75	1700.36	437.03	988.68	8008.53	3809.2
4003	2387.45	1549.52	2327.12	588.05	1050.93	1924.89	1625.88	426.15	944.8	7819.12	3612.95
4004	2333.74	1482.45	2265.68	586.28	1044.23	1890.39	1577.69	411.54	914.24	7728.24	3503.76
4005	2339.9	1457.52	2218.11	586.04	1039.74	1859.05	1533.76	402.58	900.68	7669.16	3418.92
4006	2243.16	1367.05	2075.63	585.09	970.56	1741.96	1411.95	368.71	841.78	7442.71	3188.37
4007	2087.54	1256.88	1917.23	568.31	886.15	1607.73	1278.31	329.28	786.28	7102.57	2884.44
4008	1953.28	1160.57	1797.73	522.87	844.08	1488.53	1156.47	295.01	722.2	6743.31	2620.9
4009	1855.95	1091.65	1726.3	548.54	777.68	1405.7	1070.49	276.39	683.27	6415.4	2431.15
4010	1801.77	1049.99	1670.09	531.18	755.79	1355.75	1014.19	255.54	639.06	6179.0	2303.23
4011	1763.82	1023.29	1638.69	535.16	738.57	1323.08	983.99	244.16	611.96	6002.94	2221.11
4012	1731.01	1011.63	1624.07	535.79	722.76	1308.39	970.76	235.64	606.09	5878.28	2176.85
4013	1719.89	992.88	1608.53	511.22	737.94	1299.23	948.75	236.84	581.8	5842.74	2132.23
4014	1719.9	1014.22	1645.58	539.98	760.33	1327.38	977.23	248.26	596.3	5972.71	2169.61
4015	1833.95	1098.84	1746.82	539.42	850.53	1403.72	1048.05	278.18	663.17	6290.44	2334.71
4016	1991.0	1222.16	1910.62	562.76	924.7	1493.68	1158.17	317.49	728.71	6766.66	2592.52
4017	2154.47	1351.64	2049.26	586.22	975.94	1577.37	1269.61	355.3	809.16	7253.76	2894.75
4018	2282.41	1468.64	2160.98	601.15	1011.18	1655.15	1384.56	388.78	881.92	7719.54	3231.22
4019	2410.31	1571.78	2271.69	609.46	1044.64	1710.36	1500.76	423.49	947.46	8057.23	3540.58
4020	2505.83	1658.13	2342.04	609.68	1071.95	1750.36	1611.92	452.15	994.38	8250.96	3782.49
4021	2583.99	1732.42	2449.98	592.74	1099.17	1818.48	1715.74	483.01	1040.48	8402.57	3968.95
4022	2632.41	1786.52	2536.63	577.38	1125.92	1886.01	1818.35	504.91	1095.66	8540.8	4109.21
4023	2680.33	1815.56	2623.51	546.4	1163.92	1953.16	1915.27	521.73	1126.76	8649.46	4198.14
4024	2732.01	1856.51	2700.23	583.75	1175.6	2029.68	1998.09	540.59	1156.85	8667.49	4329.4
4025	2755.22	1896.07	2756.84	604.44	1160.95	2094.52	2043.82	544.1	1155.15	8608.75	4330.35
4026	2742.08	1890.05	2796.21	586.06	1195.22	2116.7	2035.98	535.88	1133.02	8521.67	4221.75
4027	2709.1	1863.58	2788.65	583.18	1200.33	2149.65	1964.63	519.31	1086.58	8406.55	4047.35
4028	2643.1	1815.95	2740.07	598.33	1199.39	2139.78	1902.84	506.13	1071.84	8388.36	3932.85
4029	2627.78	1791.22	2694.14	613.91	1186.89	2094.71	1835.88	492.08	1070.72	8468.82	3853.25
4030	2519.58	1670.44	2537.54	585.83	1110.53	1929.52	1657.87	443.92	1000.53	8284.82	3547.93
4031	2328.39	1521.37	2299.76	573.97	1025.22	1759.15	1479.88	385.84	915.83	7869.76	3163.87
4032	2202.4	1407.0	2155.01	564.88	984.18	1646.6	1358.73	336.1	854.96	7476.53	2875.96
4033	2132.73	1333.01	2066.1	561.94	951.1	1567.27	1263.08	313.09	804.34	7173.33	2682.59
4034	2099.31	1288.91	2007.52	557.38	942.8	1519.19	1204.46	298.71	770.26	6958.66	2555.2
4035	2088.73	1273.06	1970.09	558.9	928.14	1492.83	1181.11	286.53	744.32	6861.41	2487.09
4036	2115.86	1298.88	2005.7	545.93	939.88	1507.67	1171.84	289.23	743.94	6903.94	2495.57
4037	2172.4	1381.15	2110.02	562.91	973.66	1572.86	1205.47	310.61	768.05	7136.64	2576.35
4038	2335.43	1527.59	2308.06	594.49	1077.49	1717.12	1311.39	349.27	861.13	7791.14	2804.37
4039	2521.78	1714.39	2524.29	613.65	1193.9	1880.41	1453.89	398.23	982.89	8625.37	3143.82
4040	2659.4	1896.41	2729.05	627.08	1278.68	1989.68	1583.28	435.69	1062.26	9409.7	3435.84
4041	2848.7	2037.38	2919.92	611.41	1358.57	2073.15	1731.87	474.74	1133.7	10066.96	3675.16
4042	2921.41	2156.77	3077.67	629.59	1421.85	2187.55	1880.53	518.98	1211.77	10524.56	3921.65
4043	3001.15	2239.7	3211.74	637.41	1468.14	2306.16	2044.54	566.03	1284.8	10892.98	4200.75
4044	3081.78	2302.57	3277.12	659.29	1467.37	2404.59	2167.78	596.38	1359.67	11173.56	4395.09
4045	3148.04	2332.43	3314.34	654.19	1511.15	2484.06	2298.19	626.51	1405.64	11423.87	4564.79
4046	3036.77	2216.66	3314.63	654.69	1475.36	2552.21	2419.46	652.65	1444.13	11586.65	4705.58
4047	2922.59	2064.59	3241.84	624.21	1399.15	2603.56	2502.38	666.69	1472.95	11775.95	4820.48
4048	2885.43	2031.35	3100.98	660.59	1360.85	2509.07	2512.82	682.64	1493.83	11908.71	4898.46
4049	2821.53	2077.2	3042.52	668.81	1338.58	2489.7	2514.51	683.73	1490.44	11904.31	4888.15
4050	2772.3	2045.27	3044.48	657.56	1328.91	2441.93	2466.36	679.98	1460.8	11538.72	4725.32
4051	2720.74	1992.75	2988.08	645.94	1301.32	2424.61	2318.98	647.79	1421.23	11259.88	4472.65
4052	2662.55	1944.23	2930.13	642.32	1292.97	2381.42	2248.32	585.24	1359.52	11070.79	4355.41
4053	2670.3	1878.05	2819.54	629.01	1269.62	2313.42	2153.7	560.68	1302.17	10541.91	4187.47
4054	2551.95	1743.85	2618.55	600.57	1163.62	2154.66	1970.62	529.58	1193.99	10021.57	3830.14
4055	2381.61	1589.11	2435.38	571.42	1081.11	1982.74	1791.79	478.76	1099.74	9330.14	3454.23
4056	2237.43	1458.39	2255.02	537.27	1054.09	1868.95	1632.03	427.69	1001.46	8741.85	3169.78
4057	2123.48	1373.03	2174.7	536.39	1028.39	1797.13	1525.49	402.5	947.34	8366.08	3002.68
4058	2057.74	1296.25	2086.46	551.79	977.26	1732.34	1445.93	380.74	904.54	8099.95	2916.9
4059	1998.74	1246.87	2026.75	547.62	972.26	1699.31	1407.69	364.8	872.42	7968.51	2865.95
4060	1986.21	1221.52	2029.47	551.23	972.88	1689.73	1398.07	359.89	869.63	7992.35	2895.38
4061	2026.15	1250.72	2055.14	526.64	1017.06	1744.37	1429.94	382.68	894.66	8250.71	3014.44
4062	2158.01	1349.54	2189.45	545.27	1120.97	1876.42	1533.6	434.83	987.13	8922.17	3239.24
4063	2252.61	1478.23	2371.52	567.69	1151.33	1983.79	1665.56	472.54	1092.54	9728.59	3593.89
4064	2350.62	1532.53	2436.37	606.68	1172.63	2017.0	1768.62	498.39	1158.99	10298.53	3868.47
4065	2416.85	1541.72	2457.46	612.78	1174.11	2032.34	1828.51	507.79	1214.33	10765.54	4074.75
4066	2494.86	1570.83	2483.42	612.93	1180.26	2058.75	1840.18	534.61	1239.51	10987.96	4264.33
4067	2526.8	1589.5	2488.5	608.41	1193.63	2060.12	1905.69	552.13	1257.74	11062.94	4387.59
4068	2524.92	1607.61	2469.43	616.97	1177.38	2053.29	1949.69	565.31	1276.22	11105.77	4507.16
4069	2570.46	1626.2	2483.27	619.97	1164.89	2065.33	2008.45	574.37	1294.34	11111.46	4625.76
4070	2586.94	1635.41	2483.54	598.93	1170.1	2079.75	2064.85	598.21	1336.34	11180.03	4765.79
4071	2600.15	1655.39	2495.42	597.36	1174.35	2132.4	2122.21	618.78	1371.2	11336.79	4941.27
4072	2614.27	1669.32	2526.11	599.48	1192.42	2219.04	2171.72	636.78	1407.07	11413.82	5081.65
4073	2606.5	1663.14	2514.95	623.43	1190.95	2283.51	2185.5	637.99	1394.84	11354.69	5149.14
4074	2541.18	1619.71	2486.53	609.88	1183.1	2282.55	2137.11	629.04	1357.7	10968.02	5089.26
4075	2428.26	1555.2	2417.78	586.4	1151.75	2221.31	2028.56	597.94	1304.21	10564.42	4841.55
4076	2408.07	1510.68	2351.01	582.42	1134.45	2145.82	1911.57	561.28	1239.85	10181.15	4538.22
4077	2463.99	1488.67	2297.66	575.53	1113.41	2076.14	1816.11	525.1	1188.19	9933.04	4299.39
4078	2352.61	1393.0	2150.46	555.34	1037.2	1908.35	1647.59	470.18	1093.46	9421.88	3844.87
4079	2174.77	1275.48	1964.28	555.15	935.28	1734.23	1470.9	403.29	979.42	8763.41	3384.31
4080	2006.92	1188.06	1837.7	556.28	858.37	1596.73	1331.1	345.11	856.89	8152.96	3037.55
4081	1913.14	1126.94	1772.73	527.24	831.56	1527.66	1226.17	326.05	798.7	7678.97	2816.24
4082	1872.81	1088.34	1729.4	506.63	819.74	1470.98	1164.83	308.0	753.67	7335.92	2631.77
4083	1832.7	1069.6	1719.69	506.55	807.79	1443.01	1126.62	293.26	719.85	7145.1	2520.94
4084	1837.53	1082.16	1734.63	519.61	821.93	1446.57	1117.65	290.77	706.35	7065.93	2496.99
4085	1901.76	1127.9	1818.62	522.49	861.48	1497.02	1148.39	297.59	723.17	7212.03	2522.98
4086	2030.16	1228.17	2001.77	551.45	957.43	1646.59	1243.96	334.63	799.25	7756.64	2705.05
4087	2113.42	1329.79	2137.6	601.35	1026.96	1766.05	1347.62	369.33	872.69	8380.94	2936.19
4088	2183.58	1397.14	2187.49	608.04	1064.05	1802.36	1419.56	381.87	904.5	8860.79	3085.0
4089	2254.11	1444.04	2222.16	607.73	1079.05	1829.76	1467.78	390.86	930.65	9183.73	3221.99
4090	2315.16	1481.46	2262.73	606.32	1115.76	1856.43	1522.86	416.11	976.4	9398.77	3330.86
4091	2340.33	1509.31	2337.49	585.5	1141.35	1902.02	1582.52	443.15	1021.39	9660.59	3510.9
4092	2329.02	1512.58	2348.44	610.12	1140.78	1906.85	1655.38	469.62	1060.05	9796.26	3757.86
4093	2371.89	1528.98	2367.59	606.82	1158.89	1902.43	1733.6	494.77	1095.1	9906.42	3947.82
4094	2376.37	1546.05	2402.2	606.58	1155.75	1912.11	1825.33	516.31	1140.24	10060.35	4121.83
4095	2358.35	1564.2	2376.07	591.7	1164.1	1904.49	1895.63	546.68	1176.66	10258.33	4313.99
4096	2364.13	1553.22	2391.65	603.51	1165.24	1957.99	1914.54	548.83	1168.01	10416.61	4455.6
4097	2389.04	1572.81	2400.95	601.08	1156.88	2011.46	1875.68	535.52	1152.27	10349.5	4440.33
4098	2366.32	1571.38	2397.47	617.55	1146.85	2019.71	1832.63	517.74	1119.74	9917.51	4307.75
4099	2352.31	1546.23	2409.24	610.78	1131.98	2024.33	1796.34	503.22	1094.94	9589.82	4150.25
4100	2283.49	1491.07	2334.72	624.1	1123.77	1997.72	1774.94	502.14	1091.56	9424.74	4065.22
4101	2328.98	1467.11	2269.02	621.68	1116.87	1959.85	1725.81	496.69	1076.32	9314.49	3940.47
4102	2222.16	1363.78	2102.42	585.99	1053.72	1807.89	1590.55	465.48	1008.57	8954.83	3616.82
4103	2077.22	1248.2	1955.43	540.91	970.66	1649.36	1446.4	411.9	931.3	8419.26	3252.92
4104	1939.32	1158.27	1856.26	532.86	906.85	1532.72	1305.79	365.1	852.11	7882.32	2972.18
4105	1857.7	1103.33	1782.14	541.51	858.66	1465.45	1212.49	341.17	798.69	7455.9	2780.15
4106	1822.53	1068.17	1735.38	549.0	831.14	1416.69	1162.93	321.44	750.18	7079.34	2623.01
4107	1804.62	1056.44	1721.75	550.07	820.01	1401.93	1132.58	306.13	722.73	6851.86	2533.72
4108	1822.65	1071.16	1748.92	549.86	829.92	1422.98	1130.24	298.88	716.15	6806.42	2518.9
4109	1869.67	1112.19	1837.46	557.53	879.31	1484.56	1166.08	315.11	748.77	7036.44	2593.92
4110	1972.03	1223.78	2006.8	578.29	965.87	1630.58	1260.87	346.0	834.08	7611.75	2765.97
4111	2084.58	1345.42	2160.67	569.95	1048.54	1745.97	1378.49	380.31	892.84	8281.07	2990.42
4112	2166.7	1402.52	2239.33	601.88	1076.36	1788.34	1457.48	390.66	942.5	8752.33	3181.03
4113	2246.68	1420.75	2299.54	604.24	1098.39	1813.21	1512.36	409.8	997.33	9152.16	3307.38
4114	2341.43	1444.85	2360.74	599.26	1149.58	1836.87	1585.59	437.26	1050.53	9445.2	3402.46
4115	2367.35	1451.42	2384.6	583.53	1176.4	1848.6	1659.31	452.69	1090.69	9659.35	3561.48
4116	2405.1	1465.98	2435.53	584.94	1193.65	1862.42	1723.36	486.43	1123.08	9767.0	3734.95
4117	2450.75	1488.55	2471.73	586.6	1220.58	1900.71	1815.02	508.68	1151.23	9959.67	3965.33
4118	2477.03	1487.35	2494.27	584.43	1223.99	1942.35	1910.38	529.86	1185.24	10069.15	4200.95
4119	2484.79	1483.86	2495.38	578.51	1227.26	1989.8	1997.51	553.09	1227.96	10224.21	4410.91
4120	2498.18	1485.69	2481.17	589.71	1239.28	2035.78	2062.87	573.27	1267.1	10352.04	4596.78
4121	2490.17	1492.57	2455.61	620.92	1231.4	2099.16	2074.83	580.04	1278.23	10353.77	4668.14
4122	2421.22	1475.89	2421.63	583.9	1236.13	2096.27	2021.0	575.45	1250.77	10025.57	4632.59
4123	2335.19	1441.52	2374.44	611.36	1189.18	2037.34	1940.53	554.03	1207.69	9656.63	4399.66
4124	2292.03	1386.25	2300.55	615.13	1150.36	1969.37	1870.38	534.19	1161.36	9355.36	4185.31
4125	2293.42	1377.45	2253.06	578.49	1176.04	1921.38	1811.73	519.44	1131.62	9192.21	4006.19
4126	2199.06	1300.46	2073.76	557.6	1092.38	1777.85	1648.59	459.93	1047.21	8796.87	3654.02
4127	2052.65	1189.94	1900.75	540.11	994.97	1624.79	1474.54	408.23	948.91	8259.22	3233.38
4128	1918.69	1095.33	1785.09	525.44	924.96	1503.63	1321.13	358.24	868.07	7656.21	2909.79
4129	1830.19	1039.44	1710.04	551.13	859.77	1426.55	1212.86	330.19	808.97	7223.88	2698.04
4130	1769.5	1004.94	1660.45	550.83	839.76	1374.83	1146.55	319.02	768.8	6903.48	2547.55
4131	1743.53	993.76	1645.81	542.79	827.3	1358.95	1109.13	307.43	736.14	6744.21	2492.04
4132	1756.05	1006.74	1670.9	549.08	816.06	1368.25	1088.86	298.72	720.5	6715.12	2494.33
4133	1794.75	1043.99	1734.03	560.66	862.25	1425.17	1100.72	304.75	736.4	6915.42	2542.61
4134	1917.65	1138.07	1887.1	578.95	966.1	1552.4	1176.05	340.38	806.87	7489.49	2704.15
4135	2063.36	1249.48	2038.31	593.45	1044.07	1633.37	1269.52	365.67	869.74	8099.22	2917.02
4136	2136.76	1318.99	2101.14	573.54	1104.1	1681.13	1345.04	386.52	922.79	8575.12	3126.52
4137	2156.8	1370.41	2158.74	577.27	1138.64	1710.89	1418.11	409.99	967.11	8891.98	3315.9
4138	2199.05	1406.88	2237.0	583.54	1153.23	1741.19	1488.09	432.31	1000.33	9005.99	3491.45
4139	2229.94	1444.67	2339.63	593.47	1158.03	1772.89	1544.27	449.19	1028.88	9081.73	3621.44
4140	2238.05	1475.33	2372.42	593.55	1164.02	1792.4	1600.57	462.48	1027.62	9046.47	3660.48
4141	2281.03	1485.55	2394.59	587.1	1183.46	1846.3	1656.42	472.51	1022.27	9070.98	3716.74
4142	2291.84	1474.08	2420.03	590.75	1195.09	1908.64	1682.57	473.12	1019.74	9086.7	3763.61
4143	2286.77	1460.9	2440.02	591.84	1210.23	1967.58	1688.27	471.43	1028.46	9082.76	3790.01
4144	2270.57	1445.95	2419.93	594.46	1228.2	2009.0	1696.19	468.02	1048.26	9019.83	3736.86
4145	2250.84	1425.26	2398.63	591.92	1243.81	2002.22	1679.49	469.71	1035.79	8785.08	3639.33
4146	2219.34	1402.92	2374.88	585.78	1237.43	1983.4	1626.66	454.48	997.34	8355.07	3539.13
4147	2199.56	1390.13	2400.23	596.69	1211.93	1952.47	1574.31	438.04	962.28	8086.66	3409.39
4148	2192.81	1402.37	2449.27	591.38	1202.75	1945.6	1554.73	423.52	944.02	7864.12	3375.43
4149	2237.9	1406.7	2377.47	610.84	1170.18	1927.78	1530.26	414.56	921.5	7702.69	3285.34
4150	2152.16	1336.07	2237.04	593.56	1094.1	1807.66	1433.24	384.68	865.01	7381.21	3052.11
4151	2033.6	1225.08	2073.48	575.58	1008.38	1677.81	1315.85	347.08	796.82	6950.46	2778.25
4152	1911.59	1138.15	1946.65	562.39	939.62	1578.98	1211.01	313.56	726.42	6504.81	2535.37
4153	1817.59	1079.19	1865.49	551.31	893.71	1491.36	1127.01	295.8	677.35	6189.6	2381.05
4154	1749.59	1042.28	1816.74	545.87	858.08	1434.53	1072.43	275.65	638.53	5952.82	2279.43
4155	1722.89	1020.18	1785.95	542.47	834.8	1420.73	1041.63	263.91	616.27	5818.5	2214.74
4156	1710.35	1012.2	1778.15	507.9	844.49	1409.69	1026.14	259.08	605.2	5726.57	2196.43
4157	1729.17	1027.04	1796.85	542.12	851.24	1416.54	1034.7	266.57	607.11	5713.68	2198.41
4158	1761.51	1045.83	1845.38	548.64	876.59	1459.07	1061.97	272.91	624.71	5838.06	2259.94
4159	1854.81	1113.81	1938.34	572.37	941.08	1544.44	1123.18	301.35	668.19	6126.55	2403.6
4160	1976.73	1197.59	2048.65	594.66	1018.32	1643.96	1205.52	333.31	720.5	6463.69	2647.65
4161	2070.89	1260.77	2132.41	571.44	1076.89	1720.57	1271.6	349.53	760.19	6744.6	2833.54
4162	2140.08	1310.37	2178.71	572.15	1100.54	1743.64	1313.82	354.67	788.36	6966.91	2954.85
4163	2146.67	1339.58	2132.66	604.47	1081.64	1754.54	1331.05	360.06	803.37	7056.64	3010.58
4164	2139.09	1344.29	2133.78	569.67	1074.27	1725.1	1346.65	359.42	810.55	7069.98	3006.91
4165	2144.55	1354.84	2167.29	569.67	1066.0	1677.05	1342.79	357.9	806.9	7011.33	2988.4
4166	2167.44	1373.35	2163.06	566.67	1044.29	1646.24	1339.51	344.73	800.99	6977.79	2968.6
4167	2181.28	1365.57	2173.49	571.48	1025.68	1631.15	1320.36	352.88	797.43	6936.76	2940.65
4168	2228.11	1366.47	2189.45	575.18	1030.05	1625.71	1324.04	341.06	791.68	6940.59	2936.73
