param fixed_demand : A	B	C	D	E	F	G	H	I	J	K :=
4002	2034.03	1311.88	1921.48	488.44	879.71	1567.72	1405.39	361.22	817.18	6619.34	3148.39
4003	1973.33	1280.74	1923.48	486.07	868.65	1590.99	1343.85	352.23	780.91	6462.86	2986.22
4004	1928.97	1225.33	1872.72	484.62	863.12	1562.5	1304.04	340.16	755.67	6387.83	2896.02
4005	1934.06	1204.72	1833.41	484.42	859.42	1536.59	1267.73	332.76	744.46	6339.0	2825.9
4006	1854.11	1129.96	1715.67	483.64	802.24	1439.83	1167.07	304.77	695.79	6151.89	2635.38
4007	1725.52	1038.93	1584.78	469.78	732.5	1328.91	1056.64	272.18	649.93	5870.84	2384.22
4008	1614.53	959.31	1485.99	432.21	697.71	1230.37	955.92	243.85	596.96	5573.82	2166.37
4009	1534.11	902.35	1426.97	453.44	642.84	1161.93	884.87	228.46	564.78	5302.86	2009.57
4010	1489.42	867.98	1380.6	439.12	624.79	1120.72	838.4	211.26	528.28	5107.79	1903.98
4011	1458.17	845.99	1354.77	442.45	610.61	1093.8	813.51	201.87	505.93	4962.66	1836.27
4012	1431.23	836.47	1342.88	443.03	597.64	1081.8	802.7	194.86	501.15	4860.26	1799.94
4013	1422.28	821.12	1330.28	422.81	610.3	1074.41	784.66	195.89	481.17	4831.67	1763.38
4014	1422.33	838.78	1360.94	446.6	628.83	1097.7	808.22	205.34	493.17	4939.23	1794.34
4015	1516.14	908.44	1444.15	445.97	703.15	1160.45	866.46	229.98	548.26	5200.31	1930.17
4016	1645.81	1010.27	1579.39	465.21	764.39	1234.71	957.39	262.45	602.38	5593.45	2143.06
4017	1780.83	1117.24	1693.9	484.58	806.7	1303.83	1049.45	293.69	668.83	5995.8	2392.75
4018	1886.53	1213.91	1786.19	496.91	835.81	1368.08	1144.42	321.35	728.96	6380.62	2670.77
4019	1992.22	1299.14	1877.67	503.77	863.45	1413.69	1240.45	350.03	783.11	6659.63	2926.41
4020	2071.15	1370.49	1935.8	503.94	886.02	1446.74	1332.3	373.72	821.89	6819.71	3126.32
4021	2135.75	1431.89	2025.0	489.94	908.51	1503.04	1418.1	399.22	859.98	6945.0	3280.42
4022	2175.77	1476.6	2096.62	477.25	930.62	1558.85	1502.91	417.32	905.59	7059.25	3396.34
4023	2215.36	1500.6	2168.41	451.65	962.02	1614.35	1583.01	431.22	931.29	7149.05	3469.84
4024	2258.06	1534.43	2231.8	482.51	971.67	1677.57	1651.44	446.8	956.15	7163.89	3578.29
4025	2277.24	1567.12	2278.59	499.61	959.56	1731.16	1689.23	449.7	954.74	7115.34	3579.07
4026	2266.39	1562.15	2311.13	484.42	987.88	1749.49	1682.76	442.91	936.46	7043.39	3489.33
4027	2239.14	1540.29	2304.89	482.04	992.11	1776.73	1623.8	429.22	898.08	6948.29	3345.21
4028	2184.61	1500.93	2264.76	494.56	991.34	1768.58	1572.74	418.33	885.91	6933.29	3250.6
4029	2171.93	1480.48	2226.78	507.44	981.01	1731.33	1517.39	406.72	884.98	6999.75	3184.8
4030	2082.51	1380.67	2097.36	484.23	917.89	1594.81	1370.28	366.91	826.97	6847.66	2932.46
4031	1924.5	1257.46	1900.85	474.43	847.39	1454.0	1223.17	318.91	756.97	6504.64	2615.05
4032	1820.37	1162.94	1781.21	466.92	813.48	1360.98	1123.05	277.81	706.65	6179.63	2377.11
4033	1762.77	1101.78	1707.71	464.48	786.13	1295.4	1043.99	258.79	664.82	5929.0	2217.27
4034	1735.17	1065.34	1659.32	460.72	779.28	1255.68	995.55	246.91	636.65	5751.64	2112.01
4035	1726.46	1052.26	1628.42	461.99	767.17	1233.92	976.28	236.84	615.23	5671.38	2055.78
4036	1748.93	1073.63	1657.89	451.28	776.9	1246.22	968.65	239.09	614.93	5706.68	2062.84
4037	1795.62	1141.6	1744.08	465.31	804.8	1300.07	996.41	256.75	634.85	5898.88	2129.56
4038	1930.53	1262.74	1907.93	491.47	890.7	1419.42	1084.06	288.73	711.84	6440.38	2318.25
4039	2084.5	1417.09	2086.58	507.28	986.88	1554.35	1201.81	329.19	812.45	7129.69	2598.72
4040	2198.18	1567.49	2255.75	518.37	1056.92	1644.61	1308.7	360.13	878.03	7777.71	2839.98
4041	2354.59	1683.97	2413.46	505.4	1122.93	1713.57	1431.49	392.4	937.06	8320.79	3037.73
4042	2414.63	1782.61	2543.79	520.41	1175.21	1808.08	1554.32	428.95	1001.56	8698.82	3241.37
4043	2480.52	1851.13	2654.57	526.87	1213.45	1906.09	1689.85	467.83	1061.91	9003.23	3472.01
4044	2547.14	1903.09	2708.59	544.94	1212.81	1987.43	1791.7	492.92	1123.78	9235.07	3632.6
4045	2601.89	1927.76	2739.34	540.72	1248.99	2053.1	1899.47	517.81	1161.76	9441.91	3772.84
4046	2509.94	1832.09	2739.59	541.14	1219.41	2109.43	1999.7	539.42	1193.58	9576.47	3889.2
4047	2415.59	1706.42	2679.44	515.96	1156.44	2151.87	2068.23	551.03	1217.4	9732.94	3984.18
4048	2384.85	1678.93	2563.0	546.01	1124.77	2073.77	2076.84	564.2	1234.65	9842.58	4048.59
4049	2332.04	1716.82	2514.69	552.81	1106.36	2057.76	2078.23	565.1	1231.84	9838.94	4040.07
4050	2291.36	1690.44	2516.31	543.51	1098.37	2018.27	2038.45	562.0	1207.35	9536.81	3905.5
4051	2248.75	1647.03	2469.69	533.91	1075.57	2003.96	1916.64	535.4	1174.65	9306.36	3696.68
4052	2200.66	1606.93	2421.8	530.91	1068.67	1968.27	1858.24	483.7	1123.65	9150.09	3599.79
4053	2207.06	1552.23	2330.4	519.91	1049.37	1912.07	1780.04	463.4	1076.25	8713.0	3460.99
4054	2109.25	1441.33	2164.29	496.41	961.77	1780.86	1628.74	437.7	986.85	8282.96	3165.68
4055	1968.47	1313.44	2012.92	472.32	893.58	1638.78	1480.95	395.71	908.95	7711.54	2855.01
4056	1849.31	1205.4	1863.85	444.09	871.24	1544.73	1348.91	353.49	827.73	7225.32	2619.92
4057	1755.11	1134.84	1797.45	443.36	850.0	1485.36	1260.85	332.68	782.99	6914.71	2481.8
4058	1700.81	1071.4	1724.55	456.09	807.74	1431.83	1195.11	314.69	747.63	6694.82	2410.92
4059	1652.08	1030.61	1675.23	452.65	803.63	1404.56	1163.52	301.52	721.1	6586.29	2368.86
4060	1641.76	1009.69	1677.53	455.66	804.17	1396.67	1155.6	297.47	718.81	6606.16	2393.25
4061	1674.82	1033.86	1698.79	435.35	840.7	1441.87	1181.97	316.32	739.51	6819.83	2491.71
4062	1783.92	1115.6	1809.92	450.8	926.64	1551.09	1267.72	359.44	815.98	7375.16	2677.66
4063	1862.05	1221.93	1960.34	469.3	951.71	1639.79	1376.75	390.6	903.07	8041.47	2970.7
4064	1943.01	1266.77	2013.89	501.52	969.29	1667.21	1461.89	411.95	957.98	8512.36	3197.56
4065	1997.71	1274.35	2031.28	506.55	970.49	1679.86	1511.36	419.72	1003.7	8898.2	3367.99
4066	2062.13	1298.37	2052.69	506.65	975.55	1701.65	1520.98	441.87	1024.49	9081.85	3524.61
4067	2088.51	1313.8	2056.87	502.9	986.6	1702.76	1575.11	456.35	1039.55	9143.75	3626.44
4068	2086.94	1328.75	2041.09	509.98	973.16	1697.1	1611.46	467.24	1054.82	9179.1	3725.24
4069	2124.57	1344.1	2052.52	512.45	962.82	1707.05	1660.01	474.72	1069.79	9183.76	3823.24
4070	2138.19	1351.72	2052.75	495.06	967.14	1718.97	1706.63	494.43	1104.5	9240.45	3938.98
4071	2149.11	1368.23	2062.56	493.77	970.65	1762.48	1754.04	511.43	1133.31	9370.01	4084.01
4072	2160.76	1379.73	2087.9	495.51	985.57	1834.07	1794.94	526.3	1162.95	9433.59	4199.99
4073	2154.33	1374.62	2078.67	515.3	984.36	1887.35	1806.33	527.3	1152.84	9384.7	4255.75
4074	2100.34	1338.73	2055.19	504.11	977.86	1886.56	1766.33	519.9	1122.14	9065.15	4206.27
4075	2007.03	1285.41	1998.37	484.7	951.95	1835.94	1676.62	494.2	1077.94	8731.58	4001.55
4076	1990.34	1248.62	1943.19	481.41	937.66	1773.56	1579.93	463.9	1024.74	8414.84	3750.87
4077	2036.56	1230.44	1899.11	475.71	920.27	1715.97	1501.04	434.0	982.05	8209.8	3553.5
4078	1944.51	1151.37	1777.46	459.03	857.3	1577.31	1361.78	388.61	903.77	7787.38	3177.87
4079	1797.56	1054.26	1623.62	458.89	773.07	1433.42	1215.78	333.34	809.53	7243.29	2797.28
4080	1658.87	982.03	1519.03	459.82	709.52	1319.8	1100.24	285.26	708.27	6738.84	2510.72
4081	1581.42	931.55	1465.39	435.85	687.4	1262.77	1013.57	269.52	660.21	6347.32	2327.9
4082	1548.19	899.72	1429.69	418.85	677.68	1215.99	962.94	254.62	623.03	6064.14	2175.59
4083	1515.18	884.32	1421.81	418.83	667.87	1192.99	931.44	242.46	595.13	5906.9	2084.18
4084	1519.46	894.88	1434.45	429.73	679.69	1196.15	924.22	240.45	584.09	5842.45	2064.79
4085	1572.71	932.79	1504.04	432.17	712.46	1237.96	949.73	246.12	598.06	5963.75	2086.5
4086	1679.08	1015.82	1655.67	456.19	791.89	1361.76	1028.88	276.78	661.03	6414.69	2237.32
4087	1747.62	1099.63	1767.65	497.34	849.22	1460.29	1114.37	305.41	721.62	6929.74	2427.97
4088	1805.32	1155.12	1808.59	502.77	879.73	1490.09	1173.65	315.72	747.8	7325.37	2550.57
4089	1863.4	1193.74	1837.02	502.43	892.03	1512.58	1213.36	323.11	769.33	7591.55	2663.49
4090	1913.71	1224.57	1870.38	501.21	922.29	1534.5	1258.79	343.95	807.08	7768.75	2753.26
4091	1934.44	1247.54	1932.11	483.98	943.41	1572.13	1308.05	366.29	844.24	7984.92	2901.96
4092	1925.07	1250.23	1941.13	504.32	942.92	1576.1	1368.24	388.16	876.17	8096.94	3106.02
4093	1960.48	1263.77	1956.93	501.59	957.88	1572.43	1432.88	408.94	905.13	8187.93	3262.99
4094	1964.18	1277.88	1985.54	501.39	955.28	1580.44	1508.69	426.74	942.44	8315.15	3406.8
4095	1949.29	1292.88	1963.94	489.09	962.18	1574.14	1566.79	451.84	972.54	8478.77	3565.61
4096	1954.05	1283.79	1976.8	498.84	963.11	1618.33	1582.4	453.62	965.38	8609.49	3682.62
4097	1974.63	1299.98	1984.47	496.84	956.2	1662.52	1550.29	442.62	952.38	8554.02	3669.99
4098	1955.86	1298.8	1981.61	510.45	947.92	1669.34	1514.71	427.92	925.49	8197.02	3560.43
4099	1944.28	1278.01	1991.34	504.86	935.63	1673.16	1484.72	415.93	905.0	7926.22	3430.27
4100	1887.41	1232.43	1929.76	515.87	928.84	1651.18	1467.04	415.03	902.21	7789.8	3360.0
4101	1925.01	1212.63	1875.46	513.86	923.14	1619.88	1426.44	410.53	889.61	7698.69	3256.9
4102	1836.73	1127.24	1737.78	484.37	870.95	1494.29	1314.65	384.73	833.61	7401.46	2989.42
4103	1716.96	1031.73	1616.32	447.12	802.32	1363.3	1195.54	340.46	769.77	6958.92	2688.71
4104	1603.02	957.43	1534.39	440.48	749.6	1266.92	1079.34	301.79	704.33	6515.26	2456.74
4105	1535.6	912.04	1473.17	447.64	709.79	1211.35	1002.26	282.02	660.2	6162.95	2298.08
4106	1506.65	883.05	1434.64	453.87	687.1	1171.13	961.37	265.73	620.15	5852.12	2168.36
4107	1492.02	873.47	1423.55	454.82	677.98	1159.06	936.39	253.1	597.53	5664.69	2094.8
4108	1507.17	885.79	1446.26	454.73	686.3	1176.65	934.63	247.16	592.19	5627.98	2082.9
4109	1546.16	919.79	1519.59	461.11	727.19	1227.65	964.34	260.59	619.2	5818.54	2145.09
4110	1631.03	1012.19	1659.82	478.37	798.86	1348.52	1042.84	286.17	689.81	6294.92	2287.65
4111	1723.76	1112.53	1786.68	471.38	867.04	1443.67	1139.87	314.48	738.26	6847.1	2472.75
4112	1791.33	1159.53	1851.38	497.66	889.88	1478.47	1204.96	322.97	779.18	7235.56	2629.86
4113	1857.22	1174.46	1900.92	499.53	907.99	1498.86	1250.18	338.76	824.41	7565.3	2734.0
4114	1935.39	1194.3	1951.37	495.37	950.23	1518.32	1310.61	361.43	868.33	7807.06	2812.4
4115	1956.76	1199.69	1971.02	482.36	972.37	1527.97	1371.5	374.17	901.51	7983.85	2943.75
4116	1987.94	1211.71	2013.1	483.51	986.61	1539.38	1424.42	402.05	928.26	8072.74	3087.08
4117	2025.64	1230.35	2043.0	484.88	1008.86	1571.01	1500.16	420.44	951.52	8231.92	3277.45
4118	2047.37	1229.37	2061.63	483.09	1011.68	1605.43	1578.98	437.94	979.63	8322.41	3472.19
4119	2053.79	1226.48	2062.54	478.19	1014.38	1644.64	1650.99	457.14	1014.94	8450.57	3645.71
4120	2064.83	1227.98	2050.77	487.44	1024.3	1682.62	1704.99	473.82	1047.28	8556.12	3799.29
4121	2058.2	1233.66	2029.65	513.23	1017.79	1735.0	1714.87	479.41	1056.47	8557.54	3858.25
4122	2001.22	1219.87	2001.57	482.63	1021.7	1732.62	1670.38	475.61	1033.77	8286.31	3828.88
4123	1930.12	1191.47	1962.56	505.33	982.9	1683.91	1603.88	457.91	998.17	7981.39	3636.37
4124	1894.46	1145.8	1901.51	508.45	950.82	1627.74	1545.91	441.52	959.89	7732.43	3459.23
4125	1895.62	1138.54	1862.27	478.17	972.05	1588.09	1497.45	429.33	935.31	7597.64	3311.22
4126	1817.65	1074.92	1714.11	460.92	902.92	1469.49	1362.63	380.16	865.56	7270.99	3020.2
4127	1696.74	983.63	1571.22	446.49	822.46	1343.06	1218.85	337.44	784.35	6826.94	2672.68
4128	1586.13	905.51	1475.73	434.4	764.65	1243.0	1092.13	296.15	717.58	6328.92	2405.39
4129	1513.13	859.41	1413.86	455.68	710.84	1179.4	1002.74	272.98	668.79	5972.09	2230.58
4130	1463.3	831.1	1373.21	455.55	694.46	1136.9	948.14	263.81	635.72	5708.39	2106.66
4131	1442.22	822.11	1361.52	449.04	684.35	1124.07	917.47	254.3	608.88	5578.06	2061.31
4132	1453.04	833.13	1382.74	454.41	675.29	1132.11	901.01	247.18	596.13	5555.6	2063.85
4133	1485.48	864.21	1435.39	464.15	713.69	1179.49	911.11	252.25	609.46	5722.69	2104.39
4134	1587.24	942.07	1562.08	479.32	799.61	1284.78	973.49	281.73	667.77	6197.73	2238.14
4135	1706.82	1033.62	1686.18	491.01	863.64	1351.07	1050.19	302.48	719.4	6698.84	2412.91
4136	1766.8	1090.63	1737.4	474.32	912.91	1390.03	1112.18	319.6	762.98	7089.85	2585.12
4137	1783.0	1132.9	1784.62	477.27	941.28	1414.35	1172.33	338.93	799.47	7350.5	2741.13
4138	1817.73	1162.93	1849.11	482.39	953.25	1439.25	1230.04	357.34	826.85	7444.1	2885.96
4139	1843.21	1194.12	1933.87	490.57	957.19	1465.4	1276.43	371.28	850.42	7506.5	2993.31
4140	1849.88	1219.44	1960.94	490.63	962.13	1481.51	1322.95	382.26	849.38	7477.29	3025.54
4141	1885.39	1227.88	1979.25	485.3	978.19	1526.05	1369.1	390.55	844.94	7497.49	3072.02
4142	1894.33	1218.41	2000.28	488.31	987.8	1577.57	1390.72	391.05	842.85	7510.5	3110.76
4143	1890.15	1207.52	2016.8	489.21	1000.31	1626.28	1395.43	389.65	850.06	7507.26	3132.59
4144	1876.73	1195.15	2000.19	491.37	1015.16	1660.5	1401.96	386.83	866.42	7455.19	3088.64
4145	1860.43	1178.04	1982.58	489.27	1028.05	1654.9	1388.15	388.23	856.12	7261.17	3008.03
4146	1834.41	1159.59	1962.96	484.2	1022.79	1639.36	1344.5	375.65	824.35	6905.84	2925.24
4147	1818.07	1149.03	1983.93	493.22	1001.72	1613.8	1301.25	362.06	795.37	6684.05	2818.03
4148	1812.5	1159.15	2024.46	488.83	994.14	1608.13	1285.06	350.06	780.28	6500.15	2789.97
4149	1849.76	1162.73	1965.12	504.92	967.22	1593.4	1264.84	342.66	761.67	6366.71	2715.51
4150	1778.9	1104.35	1849.06	490.63	904.34	1494.13	1184.66	317.96	714.98	6101.05	2522.77
4151	1680.95	1012.65	1713.91	475.79	833.51	1386.84	1087.66	286.89	658.64	5745.15	2296.47
4152	1580.23	940.88	1609.22	464.93	776.75	1305.25	1001.1	259.21	600.5	5377.23	2095.9
4153	1502.57	892.17	1542.17	455.78	738.82	1232.85	931.69	244.53	559.96	5116.82	1968.4
4154	1446.44	861.7	1501.95	451.31	709.4	1185.93	886.62	227.9	527.9	4921.34	1884.5
4155	1424.48	843.51	1476.62	448.54	690.22	1174.61	861.24	218.21	509.55	4810.71	1831.19
4156	1414.25	836.99	1470.31	420.01	698.29	1165.58	848.53	214.25	500.45	4735.18	1816.24
4157	1429.79	849.26	1485.76	448.29	703.86	1171.24	855.59	220.44	502.03	4724.5	1817.87
4158	1456.93	865.04	1526.29	453.82	725.01	1206.7	878.39	225.75	516.73	4828.65	1869.28
4159	1534.16	921.3	1603.24	473.48	778.37	1277.34	929.06	249.27	552.72	5067.5	1988.18
4160	1634.94	990.55	1694.43	491.91	842.21	1359.6	997.11	275.69	595.95	5346.17	2189.89
4161	1712.76	1042.77	1763.65	472.72	890.62	1422.92	1051.73	289.09	628.75	5578.35	2343.52
4162	1769.87	1083.72	1801.85	473.28	910.13	1441.93	1086.58	293.33	652.01	5761.85	2443.69
4163	1775.27	1107.83	1763.73	499.97	894.48	1450.9	1100.78	297.77	664.39	5835.83	2489.67
4164	1768.96	1111.7	1764.62	471.2	888.38	1426.55	1113.65	297.24	670.31	5846.73	2486.59
4165	1773.41	1120.38	1792.26	471.18	881.51	1386.79	1110.43	295.97	667.27	5798.06	2471.21
4166	1792.23	1135.61	1788.65	468.67	863.52	1361.25	1107.65	285.07	662.35	5770.0	2454.71
4167	1803.59	1129.13	1797.2	472.61	848.11	1348.72	1091.77	291.8	659.38	5735.83	2431.51
4168	1842.21	1129.83	1810.3	475.64	851.67	1344.16	1094.76	282.01	654.59	5738.72	2428.15
4169	1865.08	1136.37	1828.67	468.67	861.0	1348.01	1104.11	285.72	658.12	5735.54	2450.14
4170	1849.53	1126.46	1809.62	469.02	865.28	1359.12	1108.8	289.25	659.57	5714.63	2463.14
4171	1825.64	1110.54	1809.42	469.05	859.98	1374.28	1101.18	287.51	666.8	5695.8	2457.28
4172	1809.17	1097.38	1799.57	492.14	854.05	1395.68	1116.42	289.91	663.71	5683.99	2476.21
4173	1820.29	1102.47	1802.09	496.58	843.46	1369.85	1115.61	284.68	664.64	5676.3	2446.97
4174	1767.89	1050.84	1720.48	459.8	803.66	1301.29	1057.57	268.24	633.26	5537.1	2315.79
4175	1664.25	982.65	1610.43	462.25	737.19	1217.99	985.79	248.22	594.4	5331.24	2141.1
4176	1577.99	921.03	1539.35	455.72	708.47	1147.7	914.66	226.6	556.05	5094.23	1982.39
4177	1518.22	879.22	1493.37	454.96	667.78	1110.37	864.05	213.07	530.28	4882.15	1875.56
4178	1472.81	849.37	1467.57	452.0	640.47	1090.36	836.5	206.84	506.63	4737.85	1808.79
4179	1451.39	830.57	1446.77	448.87	631.91	1081.01	814.31	205.22	492.72	4644.46	1769.85
4180	1440.59	823.19	1449.8	450.35	635.66	1082.2	810.54	206.11	484.52	4608.27	1766.05
4181	1442.78	818.36	1453.11	452.06	641.64	1089.83	818.31	205.31	485.94	4615.73	1758.95
4182	1442.08	828.55	1488.83	450.87	666.64	1119.59	838.5	210.22	499.48	4726.26	1795.38
4183	1495.95	872.25	1541.83	451.95	715.89	1184.59	894.29	226.82	527.3	4918.73	1900.4
4184	1585.88	932.8	1642.36	476.33	803.45	1275.63	976.24	256.4	578.38	5259.29	2081.5
4185	1667.94	985.47	1730.28	464.93	855.74	1327.8	1049.6	278.06	616.65	5562.17	2252.24
4186	1721.85	1025.83	1796.77	474.28	893.2	1374.79	1141.46	292.44	652.98	5944.15	2374.79
4187	1754.79	1055.01	1840.68	494.75	910.18	1420.79	1247.43	322.22	703.13	6309.93	2511.78
4188	1761.69	1068.1	1884.07	480.87	919.83	1432.42	1323.42	341.23	749.23	6596.67	2738.51
4189	1747.56	1075.88	1888.44	501.76	920.82	1462.9	1393.6	366.93	788.42	6727.87	2879.76
4190	1746.08	1068.09	1878.26	500.07	920.63	1442.01	1430.81	386.73	814.43	6779.93	2980.39
4191	1744.87	1053.39	1886.94	501.07	921.12	1454.3	1450.9	392.73	801.43	6868.29	3036.57
4192	1751.38	1054.69	1902.66	506.57	940.03	1504.61	1478.31	400.53	822.53	6885.03	3138.59
4193	1759.47	1065.69	1923.55	489.37	966.42	1519.51	1467.5	408.23	832.33	6925.0	3161.28
4194	1747.39	1061.23	1922.06	479.04	996.88	1532.14	1467.95	408.51	844.99	7019.2	3116.76
4195	1729.21	1050.98	1880.79	497.42	974.89	1541.01	1436.89	392.75	845.08	6997.17	3069.27
4196	1710.63	1045.42	1855.52	475.79	958.4	1531.37	1357.73	384.49	837.37	7047.41	3070.97
4197	1726.9	1047.7	1820.57	484.27	924.13	1477.52	1307.52	365.63	811.64	6952.97	3029.61
4198	1673.87	994.41	1724.15	453.74	846.92	1381.85	1203.93	335.16	760.0	6637.35	2786.44
4199	1608.23	933.48	1627.32	455.23	787.95	1294.15	1092.7	296.41	694.2	6256.44	2507.31
4200	1533.15	880.98	1564.56	461.74	738.81	1233.29	1005.0	262.47	640.53	5900.82	2285.95
4201	1495.99	845.51	1516.2	453.06	692.63	1182.12	944.13	247.97	604.34	5603.55	2133.2
4202	1470.62	822.77	1481.65	450.22	660.78	1155.76	904.59	239.1	578.32	5394.48	2036.9
4203	1446.57	813.84	1476.45	446.09	657.7	1150.35	883.97	225.79	559.54	5303.54	1990.55
4204	1460.21	824.88	1496.15	448.48	666.91	1168.98	880.23	221.97	550.77	5276.16	2001.31
4205	1516.57	861.33	1564.34	456.97	700.99	1215.9	898.18	236.37	571.49	5437.84	2029.98
4206	1616.32	937.79	1703.97	474.84	805.44	1323.12	973.36	262.85	634.72	5938.66	2178.84
4207	1716.06	1036.81	1838.64	482.88	892.43	1415.52	1071.47	291.42	713.7	6517.21	2394.28
4208	1785.5	1092.48	1906.88	504.87	925.61	1461.32	1140.51	314.02	760.22	6990.99	2569.16
4209	1828.22	1126.31	1942.95	513.18	935.64	1476.19	1195.73	327.88	795.69	7321.67	2718.87
4210	1873.87	1154.04	1972.76	513.41	949.62	1493.01	1226.66	336.6	814.18	7470.15	2852.43
4211	1895.57	1173.12	1985.93	511.33	954.87	1497.02	1267.63	339.71	826.68	7551.34	2940.13
4212	1898.24	1182.78	1988.7	514.55	969.66	1483.45	1280.89	356.67	836.3	7596.57	2988.52
4213	1926.8	1190.49	2003.85	510.0	981.19	1480.35	1309.7	364.55	843.54	7648.2	3063.32
4214	1938.61	1190.99	2001.56	514.4	982.39	1492.05	1350.8	378.05	857.85	7715.83	3174.94
4215	1939.23	1196.4	1991.48	514.41	978.2	1505.37	1383.02	390.45	876.55	7821.59	3282.46
4216	1936.99	1201.22	2005.44	499.06	997.93	1546.86	1416.03	403.13	893.9	7882.02	3384.67
4217	1938.16	1205.3	2013.6	503.65	994.12	1575.54	1443.11	412.82	903.29	7845.92	3460.33
4218	1922.08	1204.51	1985.13	505.36	989.23	1588.46	1433.72	413.22	885.8	7552.0	3454.16
4219	1890.6	1183.03	1966.75	474.06	970.84	1566.78	1376.54	392.43	853.41	7263.98	3288.09
4220	1857.46	1143.47	1917.02	471.69	946.77	1537.02	1306.88	365.84	810.33	7012.39	3110.68
4221	1846.12	1124.2	1874.48	478.91	938.3	1502.17	1260.91	353.45	784.95	6891.09	2992.16
4222	1764.11	1042.02	1742.97	464.57	865.39	1389.0	1142.93	321.38	723.32	6538.6	2694.61
4223	1631.75	949.09	1603.14	451.44	769.66	1261.76	1015.21	272.21	646.51	6054.5	2374.83
4224	1530.17	883.1	1513.1	466.83	713.21	1178.7	922.73	237.51	587.54	5613.15	2136.87
4225	1461.88	843.6	1472.07	457.04	666.3	1135.36	861.63	220.16	547.09	5285.92	1987.72
4226	1433.56	819.68	1429.04	455.01	649.48	1113.9	822.24	214.94	526.04	5056.36	1891.52
4227	1416.95	812.66	1413.97	452.39	648.15	1101.49	808.94	209.67	508.33	4942.03	1845.26
4228	1429.45	828.47	1444.1	458.92	668.25	1126.76	816.7	203.27	505.34	4941.08	1860.79
4229	1473.21	859.18	1510.57	465.54	702.36	1168.41	840.84	215.18	520.05	5119.1	1907.33
4230	1568.31	930.03	1641.92	486.87	785.39	1267.73	905.8	238.14	578.53	5636.33	2047.89
4231	1661.04	1021.71	1761.89	480.39	867.87	1348.61	983.12	261.81	645.53	6240.31	2234.41
4232	1719.01	1078.02	1802.28	490.92	902.65	1386.71	1036.97	283.8	709.74	6686.01	2389.07
4233	1774.66	1121.16	1825.5	501.67	925.35	1403.67	1082.49	296.03	744.58	6991.98	2519.0
4234	1816.57	1159.31	1876.15	489.14	931.52	1419.15	1119.73	307.96	767.1	7175.57	2640.95
4235	1851.1	1182.42	1903.97	492.67	938.09	1411.2	1157.63	316.28	776.82	7264.99	2743.6
4236	1886.12	1202.4	1923.58	495.61	943.7	1406.37	1194.51	320.85	790.95	7328.19	2824.36
4237	1945.64	1238.85	1941.29	503.98	954.66	1434.11	1238.66	335.64	812.02	7365.01	2911.94
4238	1992.77	1256.77	1967.22	508.39	961.57	1450.63	1299.38	344.04	832.23	7408.31	3012.08
4239	2022.8	1273.49	1986.35	493.5	976.19	1497.35	1362.6	365.25	853.44	7486.51	3104.43
4240	2062.66	1289.8	2022.11	496.45	996.32	1547.25	1410.21	385.12	871.79	7562.34	3201.83
4241	2090.44	1305.19	2041.49	496.64	1006.91	1605.93	1432.9	385.42	876.58	7515.17	3248.4
4242	2077.17	1296.81	2049.12	496.25	1005.63	1613.96	1420.22	371.82	852.19	7203.69	3200.25
4243	2019.89	1253.22	2016.64	494.46	992.43	1622.66	1375.13	358.23	817.5	6910.93	3043.87
4244	2000.61	1216.53	1963.46	498.47	987.95	1611.38	1339.54	347.53	799.71	6741.51	2959.6
4245	1988.59	1203.82	1940.24	519.66	964.23	1570.67	1305.13	338.63	789.8	6650.03	2890.87
4246	1898.8	1118.62	1793.95	503.26	882.24	1451.97	1197.63	309.73	739.1	6336.46	2650.48
4247	1769.0	1024.09	1647.45	482.8	799.99	1331.95	1078.1	277.05	679.24	5900.3	2369.52
4248	1656.56	954.93	1555.92	468.82	753.32	1248.6	986.84	240.66	599.37	5514.71	2160.81
4249	1596.6	916.15	1490.26	462.63	709.74	1191.23	920.37	225.66	558.98	5230.96	2020.77
4250	1560.57	896.28	1458.64	459.86	688.62	1151.4	878.2	220.43	532.72	5044.37	1931.97
4251	1542.76	888.7	1449.35	445.64	683.36	1150.67	863.12	209.21	512.82	4938.54	1888.05
4252	1552.37	905.51	1483.09	433.73	697.56	1169.97	859.73	208.56	510.93	4922.25	1894.36
4253	1613.93	955.02	1563.85	466.28	733.49	1224.07	887.75	216.33	524.38	5132.99	1945.77
4254	1719.62	1034.32	1673.22	482.05	813.92	1316.99	946.56	238.47	585.61	5637.46	2072.57
4255	1814.63	1124.74	1783.02	479.35	904.18	1413.08	1035.38	267.11	661.0	6216.79	2268.88
4256	1872.54	1185.88	1853.28	498.12	944.19	1464.08	1097.81	286.3	709.33	6688.67	2432.53
4257	1941.47	1232.96	1893.28	492.09	973.86	1491.18	1159.78	299.99	761.67	6997.71	2567.31
4258	1997.65	1266.05	1925.45	492.87	989.71	1525.54	1215.97	320.93	791.05	7152.64	2701.97
4259	2027.74	1298.32	1933.82	497.9	989.3	1544.78	1241.44	326.99	805.37	7229.52	2816.68
4260	2031.76	1301.67	1939.15	517.27	996.56	1548.62	1253.49	327.08	810.94	7282.07	2866.08
4261	2044.77	1311.71	1971.85	531.84	995.22	1560.95	1256.03	326.56	804.1	7258.27	2897.95
