param fixed_demand : A	B	C	D	E	F	G	H	I	J	K :=
3385	1468.9	841.9	1405.8	415.0	626.3	1046.9	793.9	189.4	482.6	4418.6	1683.7
3386	1443.5	821.4	1364.7	409.8	612.6	1018.9	767.5	183.5	461.4	4266.6	1621.0
3387	1418.8	816.5	1360.1	395.8	606.4	1017.9	755.4	175.3	452.3	4205.7	1603.5
3388	1424.0	834.1	1396.4	387.3	622.7	1041.2	756.0	174.6	453.7	4220.4	1631.9
3389	1503.7	897.0	1484.3	413.7	670.5	1102.3	799.6	196.2	478.2	4422.2	1710.5
3390	1630.7	996.1	1654.0	419.2	760.3	1229.3	877.8	230.7	542.9	4954.0	1860.1
3391	1728.4	1075.4	1772.1	438.3	823.3	1321.7	961.2	252.9	613.8	5572.9	2022.6
3392	1798.8	1115.9	1822.7	471.5	840.2	1348.5	1006.2	270.1	648.0	6005.3	2110.6
3393	1838.2	1133.4	1832.7	470.3	852.5	1361.2	1038.2	280.3	669.8	6240.0	2180.6
3394	1868.1	1154.5	1850.3	455.6	867.4	1377.9	1068.3	287.4	696.2	6308.2	2260.1
3395	1885.4	1169.8	1855.4	450.9	876.7	1390.7	1082.2	288.3	698.9	6313.6	2337.6
3396	1880.0	1175.3	1848.3	441.3	876.2	1394.3	1088.2	289.2	692.8	6319.5	2326.9
3397	1892.8	1205.3	1858.5	449.8	861.8	1387.1	1088.6	286.6	693.3	6315.0	2365.7
3398	1863.8	1211.1	1838.3	447.0	845.3	1381.1	1084.9	283.8	683.2	6320.4	2389.2
3399	1841.3	1187.7	1838.3	448.0	847.0	1379.9	1089.7	289.6	683.3	6276.8	2410.9
3400	1839.8	1180.9	1847.7	453.5	852.2	1405.1	1086.7	295.9	683.9	6248.8	2420.8
3401	1809.8	1166.4	1851.1	460.7	858.0	1410.1	1089.6	288.2	680.0	6212.5	2439.8
3402	1782.5	1139.8	1840.2	462.5	852.4	1403.0	1087.3	297.8	673.6	6028.5	2461.9
3403	1764.1	1120.5	1834.9	490.3	838.1	1389.4	1078.5	303.7	662.8	5874.3	2456.1
3404	1774.3	1122.6	1810.9	472.0	842.8	1390.6	1098.1	309.3	657.1	5775.4	2431.0
3405	1770.4	1099.1	1775.0	448.1	804.6	1336.9	1061.6	295.2	630.7	5586.2	2321.9
3406	1656.0	1007.8	1644.4	454.6	731.3	1222.7	969.4	257.4	581.2	5254.7	2109.1
3407	1554.2	929.8	1519.5	424.9	672.9	1105.3	876.2	229.5	528.4	4861.5	1891.3
3408	1492.7	876.7	1443.5	414.2	656.3	1048.2	814.4	210.3	491.4	4517.4	1737.9
3409	1454.8	845.0	1411.3	400.4	631.4	1010.5	769.0	202.7	464.7	4301.3	1662.5
3410	1427.8	826.0	1376.6	398.0	622.6	982.5	752.8	196.1	447.9	4171.2	1614.0
3411	1405.3	818.1	1366.8	421.2	617.1	975.1	747.6	185.5	434.0	4125.0	1599.4
3412	1412.4	832.8	1381.5	426.0	629.8	988.7	757.8	185.1	440.3	4153.3	1629.8
3413	1470.1	885.7	1461.2	436.4	666.1	1037.8	797.8	207.0	485.0	4359.1	1724.6
3414	1571.4	969.8	1588.6	456.4	756.2	1165.0	883.0	244.1	556.5	4894.0	1877.4
3415	1693.5	1057.0	1704.6	472.6	823.6	1252.1	960.1	267.4	623.5	5512.5	2055.1
3416	1761.3	1094.2	1745.2	455.9	830.1	1259.9	1008.3	279.2	653.2	5962.8	2159.6
3417	1787.3	1118.8	1762.3	449.1	824.9	1261.5	1036.8	282.4	674.4	6285.4	2238.1
3418	1820.1	1144.5	1776.6	465.3	814.5	1253.0	1057.0	287.0	704.4	6476.1	2260.4
3419	1841.6	1168.5	1802.9	473.7	807.2	1257.4	1043.2	288.9	706.1	6604.8	2289.6
3420	1840.7	1184.9	1818.7	475.4	804.9	1278.8	1048.8	289.6	711.0	6647.6	2313.5
3421	1851.3	1204.3	1845.4	475.9	815.4	1298.3	1084.8	292.5	722.4	6703.6	2390.4
3422	1848.5	1211.1	1859.7	474.6	815.7	1327.7	1139.1	301.5	742.1	6781.8	2499.8
3423	1842.9	1224.3	1885.2	464.5	824.4	1365.3	1194.8	322.1	753.3	6939.9	2646.2
3424	1852.1	1232.5	1891.7	462.2	834.0	1402.2	1253.4	342.0	779.6	7054.5	2799.7
3425	1840.7	1228.8	1893.0	460.1	835.5	1440.5	1291.6	353.4	791.9	7047.0	2899.4
3426	1810.3	1208.6	1888.2	477.2	828.4	1440.1	1283.3	358.8	783.9	6800.0	2923.1
3427	1792.4	1185.7	1870.5	474.0	825.3	1434.0	1261.6	346.3	769.8	6578.3	2871.9
3428	1778.1	1169.0	1872.8	474.4	842.5	1440.5	1248.1	342.2	750.7	6432.2	2856.1
3429	1786.4	1154.5	1846.6	470.5	825.9	1396.8	1199.7	326.4	729.1	6258.4	2729.0
3430	1675.5	1048.0	1698.9	439.5	756.3	1277.2	1080.7	286.8	665.3	5891.8	2447.5
3431	1555.8	946.4	1561.8	436.5	693.5	1154.2	960.4	240.7	600.8	5435.1	2173.3
3432	1476.7	880.5	1461.5	427.3	645.8	1076.9	873.0	213.7	555.3	5011.5	1957.6
3433	1431.2	839.7	1410.3	420.0	614.0	1030.4	814.2	195.6	522.3	4706.4	1822.9
3434	1407.8	814.0	1378.6	417.4	599.6	998.0	780.3	185.5	501.2	4527.4	1737.1
3435	1393.4	805.4	1360.8	418.4	591.1	985.4	764.8	180.7	483.0	4434.0	1699.0
3436	1409.2	821.9	1384.8	425.0	605.9	1004.8	763.6	182.1	482.4	4431.3	1713.3
3437	1461.2	869.1	1459.7	437.5	652.0	1052.5	802.7	197.5	504.3	4621.1	1778.1
3438	1565.1	952.9	1612.9	465.6	741.3	1171.7	887.5	230.3	557.5	5175.0	1941.9
3439	1692.4	1040.7	1733.2	477.2	807.6	1239.1	973.3	257.7	634.1	5824.4	2125.8
3440	1749.0	1086.9	1766.2	463.2	807.2	1251.9	1014.7	271.9	674.0	6283.7	2227.7
3441	1788.0	1113.2	1798.5	472.0	793.5	1240.2	1039.3	277.1	697.6	6555.7	2290.3
3442	1826.1	1151.2	1826.7	473.1	789.6	1241.7	1058.5	285.6	717.6	6703.6	2347.7
3443	1848.5	1174.0	1846.3	467.5	792.8	1246.6	1081.4	294.4	714.0	6813.5	2436.6
3444	1866.7	1198.3	1854.8	463.7	794.0	1263.4	1110.3	311.7	732.5	6882.5	2512.4
3445	1902.6	1223.2	1878.3	444.1	806.8	1285.8	1156.9	318.7	752.9	6967.8	2590.7
3446	1914.2	1241.4	1904.4	441.8	814.4	1316.9	1213.8	326.2	764.9	7063.3	2714.7
3447	1908.9	1257.9	1911.7	441.3	811.6	1356.3	1276.5	341.0	800.5	7190.1	2858.9
3448	1905.6	1266.1	1927.5	441.8	821.3	1410.9	1335.5	349.6	825.3	7318.9	2979.4
3449	1898.9	1272.4	1934.4	447.6	827.5	1464.1	1372.0	359.1	830.5	7275.9	3018.8
3450	1860.3	1262.2	1916.7	445.1	825.2	1476.1	1363.2	368.9	810.6	6918.6	2968.3
3451	1840.2	1239.3	1897.5	445.6	822.4	1467.2	1324.0	358.3	773.9	6616.1	2832.1
3452	1832.9	1221.9	1902.8	448.8	842.9	1471.8	1297.9	350.2	745.2	6444.2	2768.7
3453	1832.6	1199.1	1866.2	475.7	826.0	1429.3	1242.8	337.5	727.1	6232.5	2647.1
3454	1720.7	1097.4	1727.6	467.6	771.2	1309.7	1119.7	297.5	666.6	5880.6	2401.6
3455	1603.6	988.7	1581.6	444.7	702.4	1183.4	999.6	245.3	593.9	5453.8	2133.4
3456	1517.0	911.7	1487.0	436.2	667.5	1103.0	901.9	210.2	535.7	5045.3	1935.2
3457	1466.9	863.1	1421.3	421.5	641.4	1054.3	842.7	194.1	503.0	4771.8	1812.1
3458	1438.5	833.1	1391.6	408.1	617.7	1035.5	807.2	183.1	479.0	4592.6	1735.0
3459	1413.6	821.2	1369.1	431.7	607.8	1029.8	788.8	179.2	461.2	4508.8	1712.8
3460	1427.5	830.1	1389.1	436.7	620.4	1051.1	787.3	181.4	464.2	4505.8	1726.0
3461	1468.1	865.6	1454.7	444.9	641.4	1097.7	817.8	198.7	493.9	4676.5	1782.9
3462	1555.9	945.3	1563.5	457.5	722.6	1209.3	894.4	230.3	565.6	5217.8	1938.8
3463	1687.8	1048.3	1718.6	478.8	791.7	1310.0	985.0	257.6	644.6	5859.4	2134.8
3464	1775.5	1109.1	1805.8	480.7	813.4	1338.0	1043.4	276.0	697.7	6366.9	2281.5
3465	1846.6	1159.6	1850.4	489.6	826.9	1359.6	1095.4	291.0	736.8	6734.2	2407.4
3466	1888.1	1206.2	1893.0	493.9	843.8	1378.7	1147.6	311.5	778.5	6988.4	2532.5
3467	1920.8	1245.7	1906.5	466.2	854.9	1414.2	1202.6	320.3	808.9	7191.0	2673.1
3468	1938.5	1270.0	1914.8	460.6	852.0	1445.9	1266.0	326.0	832.4	7324.4	2799.0
3469	1954.6	1292.4	1958.9	464.0	870.0	1482.4	1327.0	348.5	852.3	7418.7	2905.0
3470	1918.9	1298.5	1980.7	481.6	861.3	1513.3	1380.7	362.4	876.6	7491.1	2998.4
3471	1928.3	1311.8	2003.5	476.6	869.6	1554.6	1437.9	378.9	905.4	7608.0	3089.6
3472	1932.3	1326.1	2021.7	488.3	890.5	1611.1	1486.1	398.4	940.8	7719.0	3181.5
3473	1928.0	1328.6	2013.1	492.6	896.7	1653.6	1527.5	401.8	956.3	7733.7	3212.6
3474	1891.8	1309.7	1998.9	489.3	896.8	1635.2	1513.0	402.0	930.6	7478.1	3177.2
3475	1850.3	1264.9	1986.8	487.2	877.4	1605.1	1471.0	385.7	892.6	7243.6	3043.4
3476	1816.8	1231.9	1938.6	488.6	878.5	1596.7	1436.5	379.6	873.3	7082.6	2978.1
3477	1819.9	1215.4	1911.7	476.2	862.2	1552.3	1386.9	362.0	854.1	6909.3	2874.5
3478	1727.6	1125.3	1765.5	442.8	815.8	1440.3	1289.0	326.2	807.0	6598.3	2642.1
3479	1597.9	1014.3	1628.9	453.2	742.4	1324.1	1170.4	285.1	744.8	6213.5	2398.9
3480	1488.6	931.6	1509.3	423.4	699.4	1237.2	1066.0	246.5	687.9	5841.4	2196.5
3481	1414.4	874.1	1449.6	422.9	661.9	1174.5	990.4	220.5	647.4	5556.8	2055.5
3482	1380.2	838.8	1395.4	411.3	634.3	1136.3	933.9	215.7	612.2	5338.3	1953.0
3483	1351.0	816.7	1358.0	411.0	619.2	1118.6	903.0	218.4	582.2	5210.3	1900.6
3484	1350.0	807.8	1350.5	420.7	619.1	1111.2	885.2	214.1	574.1	5129.2	1877.6
3485	1366.0	811.7	1364.8	421.7	625.4	1104.7	871.5	221.7	578.6	5096.5	1863.1
3486	1369.7	824.8	1406.5	425.4	652.0	1141.1	903.1	232.2	598.2	5243.7	1927.0
3487	1462.6	889.1	1502.3	423.5	705.2	1220.6	973.0	262.2	650.6	5597.1	2093.4
3488	1585.2	976.2	1622.7	435.1	767.8	1309.4	1082.3	301.0	713.4	6045.8	2342.4
3489	1659.3	1048.4	1714.2	440.6	807.4	1376.2	1192.3	347.7	780.3	6489.7	2604.7
3490	1693.4	1088.6	1755.7	447.3	797.8	1418.7	1291.5	390.2	843.9	6867.1	2848.8
3491	1706.6	1123.5	1800.1	458.0	811.4	1421.5	1372.4	422.0	888.4	7158.3	3056.4
3492	1743.1	1183.2	1854.2	459.7	834.7	1453.4	1426.2	433.1	913.6	7334.0	3201.0
3493	1747.5	1188.0	1888.3	457.9	842.9	1465.6	1470.4	439.2	923.6	7421.9	3319.0
3494	1748.8	1191.5	1890.0	454.3	824.9	1492.6	1512.1	460.7	942.2	7485.1	3415.2
3495	1741.2	1212.3	1912.5	448.4	827.2	1542.5	1529.9	462.9	961.9	7497.3	3493.6
3496	1780.5	1230.6	1929.3	447.6	842.6	1569.9	1543.6	467.3	972.1	7492.5	3521.1
3497	1799.9	1256.9	1941.9	451.6	855.4	1569.2	1554.8	431.2	964.2	7483.0	3497.0
3498	1798.1	1252.6	1930.6	448.8	866.2	1564.7	1524.4	425.6	931.6	7363.1	3395.0
3499	1781.8	1199.6	1906.4	471.5	847.0	1551.8	1482.3	407.4	907.4	7194.7	3252.9
3500	1779.4	1163.2	1893.9	478.0	854.1	1537.5	1453.5	397.6	895.8	7135.4	3196.9
3501	1795.1	1142.8	1858.4	452.9	850.6	1513.8	1405.1	380.3	884.9	7057.3	3067.6
3502	1718.7	1070.8	1764.0	445.6	792.1	1421.0	1293.1	355.2	839.4	6871.9	2848.2
3503	1625.7	987.3	1654.5	447.1	729.1	1315.8	1178.3	318.6	781.2	6613.1	2584.0
3504	1544.5	917.7	1562.8	428.0	686.7	1243.6	1092.6	280.1	716.4	6308.0	2350.6
3505	1481.3	867.9	1499.4	433.8	646.8	1174.8	1022.5	249.1	668.5	6022.9	2184.3
3506	1453.6	840.9	1453.6	431.4	627.8	1138.1	971.8	226.5	627.1	5805.3	2075.9
3507	1403.8	813.3	1419.6	426.0	615.2	1118.4	936.4	201.5	583.5	5568.7	2003.8
3508	1391.9	807.0	1408.9	427.7	628.8	1111.3	913.4	198.1	559.5	5362.6	1952.2
3509	1395.5	810.3	1411.0	429.2	631.9	1099.8	903.1	195.0	548.6	5214.9	1909.7
3510	1393.5	816.0	1433.3	434.2	655.9	1132.4	911.4	196.1	582.2	5109.4	1896.0
3511	1450.3	863.5	1500.5	446.0	701.5	1190.6	950.4	208.2	589.8	5167.6	1953.1
3512	1541.7	931.5	1585.5	460.6	756.3	1266.9	1002.4	228.1	605.8	5295.2	2082.3
3513	1643.0	1003.8	1661.3	469.3	803.9	1325.3	1063.4	247.4	621.7	5414.3	2213.5
3514	1741.2	1067.3	1715.8	468.6	818.4	1363.0	1115.8	263.9	640.6	5568.3	2312.8
3515	1800.3	1119.3	1751.3	457.6	824.3	1377.3	1129.4	272.0	646.1	5656.6	2347.0
3516	1841.9	1157.4	1764.9	474.1	814.5	1368.0	1123.4	266.8	639.6	5654.2	2349.7
3517	1882.6	1186.7	1753.2	473.5	800.1	1334.9	1103.5	263.6	637.2	5598.5	2322.7
3518	1901.4	1198.1	1739.7	467.3	778.9	1309.6	1077.5	260.0	630.6	5495.1	2268.5
3519	1927.2	1213.1	1731.3	442.8	775.6	1305.9	1055.1	254.9	624.3	5409.6	2212.0
3520	1958.7	1230.8	1730.5	462.7	781.5	1324.9	1043.0	250.2	612.5	5360.4	2196.5
3521	1982.5	1248.4	1741.1	475.1	775.3	1339.2	1039.8	248.1	607.6	5310.7	2223.5
3522	1972.5	1242.5	1729.9	471.4	769.5	1335.6	1032.5	242.8	601.0	5266.4	2242.9
3523	1932.1	1213.0	1705.3	467.8	763.8	1325.3	1025.0	239.9	597.1	5227.1	2236.2
3524	1901.4	1184.3	1709.1	463.1	770.0	1325.8	1033.3	242.0	607.6	5235.3	2264.0
3525	1905.3	1182.5	1691.0	469.4	750.9	1284.3	999.3	236.2	606.7	5163.0	2215.4
3526	1819.3	1116.5	1609.2	458.4	697.6	1211.8	937.2	222.6	566.9	4989.9	2082.9
3527	1676.7	1027.5	1507.9	417.3	669.3	1135.1	863.3	201.6	527.0	4750.4	1922.5
3528	1563.9	950.3	1432.3	412.9	631.0	1082.3	798.6	177.7	482.5	4513.4	1766.2
3529	1503.1	896.2	1381.0	401.4	605.2	1033.4	759.0	162.7	456.1	4316.0	1676.5
3530	1450.0	862.2	1349.9	399.0	581.4	1011.7	737.3	155.0	441.3	4178.3	1613.2
3531	1436.1	842.4	1333.4	393.0	575.0	1018.3	727.3	150.4	441.3	4102.5	1588.9
3532	1437.8	838.8	1323.2	395.2	579.0	1024.2	725.3	149.7	440.6	4074.0	1588.5
3533	1441.4	845.3	1327.0	412.8	584.3	1039.0	734.3	151.5	443.2	4108.5	1596.1
3534	1447.6	861.2	1367.5	430.4	598.2	1064.3	751.7	160.3	458.2	4249.2	1619.7
3535	1515.2	926.7	1440.1	443.8	634.6	1110.5	801.2	174.1	484.0	4459.6	1713.6
3536	1641.7	1010.7	1537.3	444.3	696.4	1183.0	868.8	200.3	515.6	4692.2	1871.9
3537	1771.1	1104.1	1617.3	440.2	740.4	1241.3	928.7	224.0	550.0	4914.1	2002.3
3538	1851.6	1196.8	1670.7	445.0	738.0	1273.7	958.7	238.1	579.1	5097.9	2091.7
3539	1938.1	1258.6	1767.3	447.5	743.8	1268.3	971.5	245.7	598.2	5195.0	2114.6
3540	1997.9	1311.4	1839.9	451.7	746.5	1256.4	970.5	244.6	621.4	5245.4	2098.5
3541	2033.4	1331.0	1887.1	449.5	739.2	1237.9	966.2	243.5	624.8	5290.4	2042.7
3542	2060.5	1336.5	1922.1	447.0	736.1	1231.2	981.5	237.0	624.3	5339.2	2041.1
3543	2097.0	1357.2	1949.5	449.8	735.5	1239.4	996.0	236.1	612.1	5394.7	2088.3
3544	2137.4	1391.5	1988.1	477.0	760.9	1302.3	1035.0	243.3	621.5	5430.9	2170.2
3545	2156.0	1414.6	2033.8	479.7	800.1	1345.7	1071.5	253.3	639.0	5452.0	2243.2
3546	2137.0	1415.1	2035.6	480.8	817.7	1364.0	1092.4	261.8	644.1	5426.2	2281.4
3547	2110.0	1390.9	2023.7	479.6	822.4	1386.9	1096.1	268.2	648.8	5399.5	2301.3
3548	2079.5	1360.0	1990.7	482.2	852.6	1421.6	1131.8	276.0	661.0	5428.2	2361.3
3549	2060.1	1329.5	1949.4	477.5	855.5	1392.2	1115.4	268.8	647.0	5380.5	2292.3
3550	1920.8	1212.9	1801.3	450.3	727.7	1289.7	1026.5	237.0	589.4	5173.3	2100.0
3551	1777.0	1101.4	1657.5	442.0	666.3	1179.1	932.1	204.9	541.8	4870.9	1894.5
3552	1669.0	1013.4	1559.0	408.6	636.2	1110.1	864.6	183.5	499.0	4596.8	1744.0
3553	1611.4	958.0	1497.7	403.4	625.0	1078.7	826.4	171.9	472.5	4415.9	1663.7
3554	1571.5	919.1	1466.9	399.4	601.3	1056.9	805.4	165.7	454.9	4324.9	1623.3
3555	1556.9	898.6	1461.0	410.1	596.9	1061.4	798.2	172.5	440.9	4307.7	1611.3
3556	1560.2	908.7	1485.8	413.8	618.0	1086.0	803.5	188.2	442.0	4371.7	1645.8
3557	1605.4	955.6	1570.1	413.0	667.9	1140.3	851.0	205.9	475.0	4629.2	1736.2
3558	1731.7	1058.1	1747.1	439.1	765.0	1273.3	932.4	241.9	567.7	5180.3	1920.7
3559	1881.5	1174.6	1913.5	483.4	828.0	1381.8	1024.4	266.7	659.1	5812.5	2109.9
3560	2010.7	1251.4	2006.4	487.0	855.4	1411.7	1103.0	279.5	703.2	6327.1	2230.9
3561	2126.2	1310.2	2076.7	464.2	891.6	1422.7	1170.3	301.2	740.3	6737.9	2341.1
3562	2210.6	1360.4	2160.9	467.8	912.3	1455.8	1253.8	313.3	788.0	7040.5	2421.5
3563	2286.3	1399.0	2216.7	473.4	922.4	1493.6	1334.3	333.0	836.7	7317.5	2578.8
3564	2330.3	1432.1	2262.9	476.0	928.7	1537.3	1405.3	372.0	887.2	7534.3	2754.0
3565	2392.2	1465.8	2316.2	486.9	930.5	1580.7	1486.4	398.3	928.5	7716.1	2922.9
3566	2419.7	1483.6	2349.4	477.1	937.8	1632.5	1568.9	428.7	967.7	7827.8	3095.2
3567	2452.6	1493.7	2378.6	472.4	947.5	1686.2	1646.6	444.3	1012.9	7996.9	3240.7
3568	2467.4	1511.0	2393.5	496.1	951.7	1735.7	1717.0	458.8	1037.1	8165.6	3378.6
3569	2444.3	1504.5	2392.3	501.9	956.2	1777.4	1750.1	470.2	1045.4	8158.9	3439.4
3570	2384.8	1468.9	2354.0	501.3	951.7	1775.7	1733.9	480.5	1041.8	7784.7	3389.1
3571	2310.8	1404.3	2295.6	501.3	942.5	1737.2	1676.3	458.0	998.2	7472.5	3247.5
3572	2233.2	1338.5	2242.3	477.7	949.3	1696.1	1618.0	447.7	971.9	7241.9	3153.1
3573	2182.0	1300.6	2165.3	465.8	929.0	1617.8	1524.8	417.4	928.1	7050.4	3014.6
3574	2024.2	1180.3	1974.4	446.5	853.3	1462.7	1350.9	369.1	850.4	6629.7	2677.2
3575	1855.8	1058.2	1790.9	430.3	772.8	1322.1	1189.6	312.3	763.4	6139.6	2349.0
3576	1736.9	974.2	1672.6	440.8	716.5	1224.5	1081.1	258.3	686.1	5673.3	2108.9
3577	1667.9	925.7	1607.7	436.6	683.3	1174.3	1001.0	239.3	638.4	5319.4	1968.0
3578	1623.4	892.6	1553.1	432.6	659.7	1141.8	942.4	223.6	598.4	5051.1	1877.5
3579	1586.9	878.4	1533.5	431.8	653.3	1127.3	910.5	216.3	579.3	4888.4	1836.8
3580	1602.2	892.0	1546.9	419.5	672.5	1140.8	904.5	210.1	568.9	4832.2	1854.4
3581	1641.6	935.6	1612.4	443.2	710.7	1186.5	928.0	223.8	590.2	5029.5	1928.1
3582	1749.7	1032.7	1740.1	460.8	794.7	1305.5	1001.9	265.7	674.9	5568.1	2093.8
3583	1911.7	1146.9	1881.8	458.0	863.5	1390.8	1089.5	293.6	726.5	6185.0	2272.7
3584	2040.6	1231.0	1955.8	477.5	876.2	1411.7	1142.0	303.1	736.7	6610.7	2392.9
3585	2142.5	1314.0	2015.5	466.4	893.4	1428.7	1184.7	311.5	743.7	6882.6	2458.3
3586	2251.2	1416.7	2154.4	475.4	911.8	1479.7	1224.6	321.9	769.4	6929.6	2476.7
3587	2359.1	1505.9	2240.6	482.2	933.4	1535.7	1284.2	332.6	773.2	7021.5	2512.0
3588	2415.8	1579.0	2310.0	475.9	952.8	1579.2	1335.3	345.5	806.5	7115.6	2568.3
3589	2490.1	1654.4	2382.5	479.5	984.4	1643.9	1395.5	359.1	836.3	7229.5	2648.8
3590	2527.5	1703.2	2435.2	501.5	998.3	1691.9	1446.8	372.4	854.4	7238.3	2737.0
3591	2555.6	1745.2	2468.9	489.2	1007.8	1741.0	1486.5	386.2	865.5	7299.6	2863.0
3592	2578.6	1775.7	2499.7	507.0	1008.4	1780.7	1519.5	390.1	875.0	7300.8	2938.6
3593	2567.8	1777.9	2508.2	508.9	1011.3	1799.5	1519.3	391.6	870.7	7147.9	2935.9
3594	2513.7	1744.5	2445.6	503.8	999.6	1797.6	1475.8	381.8	832.3	6783.5	2875.2
3595	2414.1	1686.4	2366.7	480.5	990.1	1763.0	1406.6	364.0	797.7	6440.0	2757.4
3596	2382.9	1623.4	2320.0	485.6	990.3	1728.6	1351.2	356.9	769.6	6233.3	2708.9
3597	2369.3	1576.9	2275.7	505.4	967.1	1666.3	1290.7	335.1	737.1	6038.8	2599.1
3598	2234.5	1440.8	2087.8	486.1	903.7	1499.9	1151.4	301.3	687.2	5746.9	2352.0
3599	2081.6	1301.2	1916.5	454.1	838.0	1354.5	1023.1	255.8	629.8	5344.7	2082.9
3600	1969.1	1205.4	1801.9	431.3	794.1	1254.4	937.7	227.8	578.9	4988.7	1885.1
3601	1882.7	1138.5	1716.1	423.1	737.9	1188.9	885.2	208.9	545.3	4724.4	1777.1
3602	1826.9	1089.6	1664.6	418.1	717.3	1149.5	849.0	205.1	526.0	4564.4	1704.7
3603	1793.4	1070.0	1644.2	418.5	703.9	1139.8	829.2	202.3	518.4	4497.0	1680.2
3604	1793.0	1075.8	1649.6	418.9	713.3	1158.3	833.6	200.8	515.5	4502.7	1703.5
3605	1835.4	1120.6	1718.0	444.3	757.4	1212.5	869.1	214.6	538.4	4711.0	1769.6
3606	1939.5	1229.8	1868.6	466.9	845.0	1344.9	952.2	244.7	604.6	5273.5	1948.5
3607	2063.3	1361.1	1995.9	469.0	896.3	1443.3	1034.3	271.4	670.9	5879.9	2138.9
3608	2140.5	1400.4	2053.3	494.3	892.9	1481.5	1088.7	284.7	696.7	6302.9	2269.2
3609	2206.7	1424.6	2075.6	488.9	916.1	1488.7	1123.4	299.9	725.2	6570.5	2341.3
3610	2278.6	1447.0	2143.6	505.1	924.5	1511.7	1152.4	303.5	734.2	6706.8	2411.6
3611	2368.2	1498.2	2160.4	513.0	938.8	1534.3	1189.4	320.9	756.7	6771.7	2510.4
3612	2413.9	1563.8	2182.5	512.6	945.5	1571.3	1221.4	332.2	773.1	6793.2	2557.2
3613	2421.7	1632.9	2224.2	516.4	956.1	1619.7	1236.1	330.5	771.6	6786.5	2594.5
3614	2430.6	1651.0	2270.0	515.2	937.4	1645.4	1245.5	330.8	770.5	6799.7	2619.8
3615	2448.7	1662.2	2279.6	517.4	928.1	1680.7	1248.5	332.9	778.3	6844.6	2655.0
3616	2503.4	1673.0	2274.9	508.9	936.1	1692.8	1256.2	337.7	788.3	6881.0	2670.6
3617	2489.0	1683.7	2245.3	517.7	929.0	1699.7	1264.7	338.0	782.7	6828.1	2673.6
3618	2352.8	1664.1	2234.4	500.9	928.9	1690.7	1257.6	346.9	774.4	6584.2	2691.8
3619	2232.7	1606.7	2208.3	506.5	919.8	1680.9	1262.1	344.9	767.8	6410.6	2660.9
3620	2168.2	1557.4	2197.2	514.5	935.9	1686.9	1271.3	344.1	758.1	6292.5	2657.1
3621	2168.2	1517.0	2136.0	504.0	931.3	1630.0	1234.6	327.3	719.0	6122.8	2557.3
3622	2071.6	1391.2	1980.2	467.7	859.4	1506.7	1136.5	302.9	658.1	5807.0	2348.5
3623	1944.0	1262.5	1838.2	445.0	801.5	1391.3	1037.7	266.8	602.1	5434.0	2123.4
3624	1841.9	1169.6	1733.8	435.0	762.7	1320.0	956.8	238.2	553.2	5068.9	1955.1
3625	1776.5	1102.1	1660.3	449.9	731.6	1271.6	906.3	222.2	514.0	4818.1	1854.4
3626	1731.9	1058.6	1603.8	451.3	710.3	1241.3	881.1	213.5	496.9	4669.9	1795.4
3627	1705.7	1038.8	1590.9	447.5	703.9	1231.9	866.0	209.9	483.1	4595.0	1769.8
3628	1701.6	1046.1	1606.8	422.2	723.3	1245.1	867.8	210.8	479.2	4623.9	1796.1
3629	1746.3	1090.8	1688.2	432.2	761.5	1295.2	917.9	227.8	507.8	4847.6	1879.0
3630	1849.2	1192.7	1850.2	450.7	843.2	1425.1	1010.5	260.4	576.8	5409.6	2045.6
3631	1968.9	1311.1	1990.1	484.4	901.8	1524.5	1089.1	286.9	651.7	6033.9	2249.3
3632	2080.3	1393.4	2085.6	503.3	934.3	1561.5	1159.9	309.9	688.9	6468.6	2409.3
3633	2127.5	1450.9	2201.8	513.9	949.5	1577.2	1206.3	321.2	719.2	6758.0	2506.1
3634	2187.3	1522.8	2284.0	519.5	974.9	1601.4	1239.8	330.1	738.0	6950.9	2586.4
3635	2248.5	1597.0	2347.1	524.6	983.4	1651.1	1273.8	333.3	748.2	7195.6	2634.2
3636	2307.6	1628.4	2415.4	526.6	997.8	1684.7	1324.6	345.2	776.1	7421.2	2639.2
3637	2355.5	1639.1	2471.1	528.4	1013.1	1703.0	1372.4	365.3	799.5	7590.4	2698.3
3638	2372.4	1636.2	2439.6	529.2	1023.2	1750.3	1443.4	378.9	834.3	7631.5	2789.6
3639	2363.7	1645.2	2381.8	526.0	1043.5	1813.9	1526.2	402.0	859.7	7719.9	2898.5
3640	2342.2	1626.8	2312.7	500.5	1056.5	1871.7	1601.5	430.4	899.9	7910.0	2978.7
3641	2286.9	1570.8	2254.7	499.3	1037.0	1903.6	1638.9	441.7	914.4	7885.6	3058.8
3642	2210.5	1517.7	2184.6	498.2	1014.4	1900.1	1626.5	436.5	893.4	7567.1	3048.1
3643	2140.3	1474.2	2123.4	491.5	990.0	1841.3	1600.9	421.4	862.2	7279.0	2929.2
3644	2100.3	1431.5	2079.2	488.0	989.3	1824.4	1567.6	415.3	836.2	7041.1	2890.1
3645	2076.7	1413.1	2057.4	488.9	949.4	1751.0	1501.2	399.9	808.6	6822.5	2785.5
