param fixed_demand : A	B	C	D	E	F	G	H	I	J	K :=
5323	2493.57	1621.16	2628.6	662.96	1361.01	2218.29	2052.28	576.44	1317.69	10483.56	5143.71
5324	2415.52	1566.34	2561.57	657.51	1322.41	2186.95	2010.17	563.38	1301.36	10341.26	5003.71
5325	2379.59	1515.28	2472.39	647.23	1294.34	2096.2	1918.33	545.95	1254.53	10146.58	4783.73
5326	2223.74	1397.43	2317.27	601.37	1208.18	1950.16	1774.83	507.11	1174.55	9791.44	4452.92
5327	2066.32	1276.79	2129.0	574.39	1121.91	1802.29	1629.39	475.53	1086.22	9330.55	4093.79
5328	1940.36	1187.37	2015.98	580.8	1035.03	1682.02	1505.36	436.93	1014.58	8870.51	3785.12
5329	1828.07	1123.97	1908.17	584.55	973.69	1594.54	1407.47	408.01	956.26	8522.64	3564.06
5330	1755.59	1084.04	1871.63	578.86	930.97	1538.64	1344.55	388.53	916.82	8150.8	3406.27
5331	1731.39	1055.85	1823.47	548.61	904.84	1508.87	1301.72	372.8	886.69	7884.84	3295.19
5332	1702.83	1041.93	1803.5	573.06	905.2	1501.61	1276.31	361.43	867.21	7759.85	3206.5
5333	1711.42	1051.13	1814.15	554.91	920.45	1517.7	1275.94	361.31	871.68	7774.61	3166.33
5334	1718.08	1063.35	1862.55	573.54	944.28	1539.36	1292.28	365.66	882.82	7933.12	3183.03
5335	1773.98	1127.6	1947.13	565.19	1022.09	1607.85	1369.24	384.9	919.96	8234.78	3317.82
5336	1923.05	1232.87	2065.47	603.79	1083.07	1734.41	1448.01	412.61	964.73	8356.62	3574.46
5337	2062.08	1332.82	2162.63	632.47	1142.6	1822.62	1509.96	426.77	973.32	8556.64	3757.17
5338	2167.35	1403.84	2206.19	606.69	1191.73	1882.52	1565.01	443.83	998.01	8840.5	3860.26
5339	2253.75	1454.3	2251.33	618.67	1183.62	1891.71	1600.47	450.36	1023.54	9074.27	3914.35
5340	2303.48	1491.45	2257.74	617.22	1178.9	1867.15	1606.52	460.16	1033.58	9237.02	4053.5
5341	2363.37	1517.22	2270.93	629.08	1155.43	1848.15	1613.17	459.68	1024.26	9240.29	4084.36
5342	2425.57	1550.74	2327.07	659.57	1133.16	1823.95	1603.37	451.69	1013.62	9128.24	4040.19
5343	2475.05	1586.19	2381.76	657.39	1133.65	1815.97	1603.73	451.57	1019.06	9110.45	3998.93
5344	2517.53	1620.07	2427.5	653.76	1145.51	1836.05	1612.81	451.45	1008.78	9039.3	3977.03
5345	2529.99	1638.34	2477.23	656.91	1171.04	1857.96	1608.94	449.39	1009.74	9007.72	3950.89
5346	2491.51	1621.52	2467.19	658.84	1177.45	1870.78	1594.42	445.28	1000.67	8946.62	3921.61
5347	2392.29	1559.33	2410.92	653.64	1169.22	1904.18	1587.04	459.2	1004.54	8907.9	3899.83
5348	2310.62	1508.39	2400.76	575.6	1197.9	1929.47	1605.79	469.6	1018.09	8942.99	3921.85
5349	2280.61	1461.32	2352.84	645.05	1173.7	1881.79	1569.13	421.81	1002.73	8850.67	3816.22
5350	2154.16	1352.66	2200.99	594.47	1112.6	1793.22	1497.25	394.7	968.12	8635.41	3615.72
5351	2005.09	1246.54	2058.69	602.22	1025.47	1680.69	1402.51	370.86	916.94	8305.56	3372.75
5352	1880.58	1161.36	1942.78	574.75	976.59	1585.95	1315.39	350.17	864.54	7964.58	3145.4
5353	1793.1	1099.89	1856.38	561.44	915.49	1521.82	1247.63	331.66	827.28	7646.35	2975.63
5354	1735.74	1057.06	1805.8	557.69	903.87	1493.02	1196.93	313.51	789.77	7397.7	2859.23
5355	1693.64	1031.28	1781.85	567.01	893.1	1480.07	1163.78	303.71	763.27	7235.2	2784.82
5356	1672.1	1010.59	1763.21	548.74	880.88	1474.75	1148.41	303.59	750.44	7132.83	2752.87
5357	1665.56	1012.41	1779.91	568.1	880.03	1478.38	1161.84	295.24	753.71	7135.37	2753.23
5358	1646.33	1009.26	1798.66	569.43	897.58	1495.56	1170.31	307.1	758.55	7199.38	2758.68
5359	1687.22	1060.44	1865.58	587.21	932.79	1569.25	1234.93	320.29	789.52	7436.18	2883.31
5360	1806.17	1154.7	1983.55	577.05	1047.13	1676.21	1329.31	353.56	844.22	7774.49	3181.33
5361	1933.22	1261.67	2121.86	622.67	1112.72	1763.7	1427.44	388.53	898.67	8167.74	3541.55
5362	2090.03	1338.62	2244.19	606.81	1176.12	1849.0	1515.28	426.65	953.6	8597.41	3904.55
5363	2219.99	1415.34	2341.83	610.2	1208.67	1898.37	1589.21	446.25	1000.43	8987.52	4204.02
5364	2257.26	1545.65	2415.89	614.8	1219.68	1915.43	1645.0	459.2	1041.81	9242.95	4418.68
5365	2349.22	1608.7	2469.49	618.07	1240.61	1915.43	1699.32	463.19	1079.2	9337.69	4444.21
5366	2404.51	1662.06	2522.97	624.12	1258.88	1915.43	1750.26	478.68	1116.95	9314.46	4428.36
5367	2471.79	1705.86	2571.13	634.77	1272.32	1952.82	1812.82	501.42	1142.0	9540.49	4493.34
5368	2538.58	1747.84	2622.92	662.6	1289.86	2014.41	1893.77	534.82	1155.43	9727.8	4625.59
5369	2564.72	1778.34	2670.47	664.29	1307.16	2071.52	1961.17	530.58	1174.06	9712.06	4701.46
5370	2536.52	1764.78	2660.67	663.08	1308.37	2092.21	1927.65	521.63	1146.23	9577.03	4647.85
5371	2465.86	1717.23	2606.94	659.09	1285.38	2098.62	1875.38	494.41	1124.45	9478.29	4494.79
5372	2408.26	1693.76	2591.82	658.97	1292.4	2127.78	1846.22	494.04	1132.44	9566.99	4456.31
5373	2370.75	1648.38	2522.97	647.47	1254.41	2064.5	1764.91	474.56	1105.58	9546.42	4278.92
5374	2231.24	1533.55	2351.51	625.33	1161.48	1926.68	1640.28	440.8	1047.98	9294.25	3975.46
5375	2072.0	1407.71	2189.5	607.9	1077.14	1789.35	1510.81	401.48	982.28	8879.71	3637.5
5376	1942.66	1305.71	2069.22	560.84	1021.0	1683.84	1400.21	373.28	909.32	8462.98	3360.65
5377	1864.13	1236.38	2001.46	583.46	975.02	1622.85	1324.83	348.36	870.84	8115.47	3172.14
5378	1813.43	1191.85	1943.5	578.74	960.14	1577.24	1275.22	333.96	836.47	7870.81	3045.69
5379	1784.02	1173.7	1932.25	577.9	948.04	1561.02	1243.03	324.28	812.64	7751.86	2981.08
5380	1784.27	1180.96	1954.15	555.39	965.1	1578.08	1241.82	321.26	811.43	7763.96	2989.67
5381	1859.41	1248.96	2059.18	556.24	1012.65	1669.8	1294.22	339.65	848.21	8024.84	3086.35
5382	1968.19	1354.23	2235.72	584.67	1079.08	1774.1	1372.02	371.95	911.25	8537.28	3270.99
5383	2107.7	1466.64	2394.47	601.98	1171.64	1902.72	1469.91	396.4	978.28	9112.51	3481.17
5384	2237.53	1553.28	2465.74	640.57	1223.43	1980.16	1557.51	424.23	1014.22	9533.83	3689.17
5385	2324.41	1628.3	2572.94	669.01	1249.57	2034.98	1617.04	438.14	1041.69	9779.1	3844.17
5386	2396.89	1699.93	2658.73	679.66	1286.84	2097.54	1666.41	448.67	1059.23	9857.51	3946.42
5387	2477.96	1768.29	2706.41	658.0	1330.52	2128.15	1699.08	457.86	1061.77	9923.94	4000.5
5388	2487.15	1804.11	2725.52	651.95	1356.29	2142.3	1726.06	459.68	1058.39	9923.45	3986.1
5389	2466.34	1804.23	2759.4	654.37	1380.25	2158.76	1737.68	459.44	1064.44	9978.02	4008.85
5390	2418.31	1786.2	2737.5	676.87	1377.22	2188.77	1740.58	462.82	1072.3	9995.08	4025.31
5391	2419.27	1775.92	2707.86	696.72	1360.77	2206.07	1736.35	447.94	1073.15	10023.04	4097.91
5392	2432.46	1758.13	2692.61	698.05	1353.63	2214.06	1734.29	453.75	1068.91	10056.79	4158.89
5393	2428.95	1750.63	2681.0	700.23	1360.04	2226.04	1742.88	457.98	1077.14	10028.96	4248.79
5394	2395.56	1723.64	2628.97	699.5	1343.22	2224.1	1739.38	469.6	1059.36	9766.03	4289.81
5395	2378.98	1705.98	2611.54	693.69	1343.95	2229.18	1728.0	471.54	1063.11	9614.54	4241.66
5396	2403.18	1707.92	2602.59	695.99	1331.24	2218.78	1719.17	469.12	1061.05	9535.04	4224.96
5397	2371.36	1651.65	2467.92	678.2	1278.97	2109.76	1657.1	450.48	1031.52	9321.11	4044.67
5398	2247.94	1546.5	2312.92	649.16	1178.3	1956.21	1554.97	418.06	958.8	8906.57	3739.5
5399	2098.62	1425.5	2154.28	616.37	1098.2	1813.43	1434.21	391.19	893.83	8359.89	3390.42
5400	1985.73	1332.82	2050.47	583.95	1050.16	1717.35	1337.66	359.49	839.5	7889.8	3109.22
5401	1894.98	1265.06	1981.86	609.48	998.98	1650.44	1275.22	340.25	790.74	7545.2	2919.97
5402	1849.85	1231.66	1957.9	591.81	976.71	1613.54	1244.12	328.88	761.33	7305.86	2786.75
5403	1824.8	1207.58	1951.49	563.13	970.3	1604.82	1226.34	322.83	742.7	7173.12	2712.94
5404	1842.59	1211.09	1980.77	562.89	989.78	1621.64	1227.18	321.5	743.42	7194.18	2714.15
5405	1923.29	1277.76	2078.17	582.86	1033.46	1695.33	1274.25	336.98	785.17	7512.41	2814.1
5406	2047.32	1398.88	2239.59	591.57	1110.9	1829.52	1331.6	367.36	856.8	8115.23	2985.92
5407	2169.89	1507.78	2366.4	612.62	1197.54	1964.8	1434.82	396.03	946.22	8809.4	3274.99
5408	2249.15	1581.47	2453.03	620.97	1252.71	2039.94	1546.02	426.16	1008.54	9364.31	3607.86
5409	2330.7	1622.73	2544.15	635.73	1289.01	2082.17	1715.54	460.4	1077.5	9787.93	3884.34
5410	2407.78	1657.94	2599.81	635.25	1320.84	2143.39	1731.75	493.44	1129.53	10085.11	4173.05
5411	2457.87	1671.25	2624.25	652.55	1340.44	2189.01	1785.36	535.67	1151.44	10328.56	4435.74
5412	2499.62	1676.7	2629.45	685.34	1334.87	2214.54	1835.69	575.36	1164.02	10461.18	4637.69
5413	2523.09	1699.81	2655.34	660.66	1359.07	2282.18	1930.07	593.63	1188.22	10622.23	4808.06
5414	2525.27	1699.57	2632.48	661.51	1369.12	2349.7	1985.85	615.28	1220.65	10791.38	4991.85
5415	2538.46	1715.54	2607.31	666.95	1364.88	2400.16	1938.3	620.49	1248.36	10690.71	5130.4
5416	2618.92	1739.62	2580.08	691.52	1365.97	2360.83	1970.97	603.79	1201.05	10294.07	5146.13
5417	2645.18	1747.48	2577.54	702.4	1375.53	2368.7	1985.49	594.23	1166.2	10186.14	4920.46
5418	2625.58	1725.82	2561.81	705.07	1354.6	2344.38	1945.2	585.52	1149.5	9865.98	4619.42
5419	2564.47	1697.75	2540.52	702.65	1333.3	2320.17	1885.18	561.8	1127.24	9593.48	4442.15
5420	2539.06	1699.2	2546.93	699.14	1346.61	2306.99	1851.06	541.96	1109.45	9427.84	4359.75
5421	2507.85	1649.59	2470.94	681.59	1265.54	2211.64	1744.94	514.73	1057.78	9142.76	4120.53
5422	2386.24	1534.28	2300.69	644.93	1172.37	2059.54	1611.96	465.73	986.27	8681.75	3768.18
5423	2222.16	1408.8	2189.62	596.53	1110.18	1901.03	1468.21	424.1	909.56	8153.83	3404.7
5424	2056.4	1308.98	1996.5	590.72	1039.03	1776.76	1354.11	382.0	838.53	7656.76	3117.44
5425	1935.4	1243.76	1932.25	575.48	991.47	1691.7	1274.98	353.92	798.0	7301.14	2909.93
5426	1881.07	1204.19	1906.96	597.62	947.07	1650.44	1226.82	333.23	751.29	7082.13	2781.18
5427	1863.88	1179.87	1872.23	590.48	914.76	1636.65	1197.9	326.34	735.32	6947.58	2718.14
5428	1910.35	1188.46	1884.7	568.46	930.37	1632.53	1191.61	318.47	722.01	6967.18	2724.44
5429	1984.16	1254.65	1976.9	576.81	1014.46	1701.38	1230.33	335.29	757.1	7238.34	2816.15
5430	2109.39	1358.71	2096.69	599.92	1091.42	1814.4	1300.27	369.29	833.69	7775.22	2964.74
5431	2269.36	1487.21	2242.74	612.14	1211.57	1950.28	1415.22	403.17	930.73	8513.08	3252.36
5432	2429.07	1600.59	2377.17	664.05	1256.46	2041.15	1524.24	431.73	1005.63	9167.2	3546.99
5433	2553.58	1701.99	2464.04	670.82	1276.79	2101.89	1624.42	464.64	1061.29	9657.01	3806.9
5434	2699.63	1824.2	2607.79	684.01	1330.52	2128.51	1726.91	503.6	1127.6	10033.32	4112.31
5435	2805.99	1941.69	2721.53	703.98	1361.49	2186.83	1839.68	556.48	1179.51	10343.81	4428.96
5436	2881.98	2038.97	2819.78	673.61	1418.24	2244.55	1952.21	586.37	1232.38	10598.51	4722.51
5437	2948.77	2134.68	2944.54	682.92	1444.62	2334.69	2067.53	617.1	1282.48	10837.12	4994.15
5438	3005.88	2162.39	3005.4	698.53	1456.48	2396.53	2160.7	628.11	1324.95	11024.67	5270.03
5439	3004.55	2187.92	3041.94	687.76	1480.92	2477.48	2239.95	651.34	1367.3	11177.25	5471.74
5440	3001.65	2212.12	3064.81	676.75	1505.48	2561.45	2297.06	662.96	1397.79	11287.48	5609.08
5441	2974.06	2213.45	3081.39	673.97	1507.9	2601.74	2318.0	658.36	1399.61	11295.96	5647.8
5442	2888.39	2145.57	3058.4	682.32	1500.16	2569.68	2265.72	644.45	1365.85	10955.7	5528.01
5443	2768.24	2042.36	2976.24	692.6	1451.4	2536.4	2181.99	623.63	1314.66	10710.92	5255.03
5444	2719.6	1997.47	2934.73	692.72	1431.43	2522.0	2124.88	609.48	1300.02	10632.75	5109.95
5445	2658.25	1916.52	2807.32	651.83	1364.4	2393.5	2002.67	576.2	1249.81	10464.56	4827.3
5446	2499.86	1751.11	2593.27	652.19	1240.98	2199.9	1821.17	528.53	1158.94	10010.94	4402.22
5447	2299.12	1603.73	2403.91	614.8	1148.17	2021.79	1647.78	477.47	1067.22	9460.51	3972.07
5448	2163.36	1476.32	2232.93	591.45	1097.83	1889.29	1513.47	429.55	988.09	8907.17	3633.39
5449	2055.91	1386.3	2126.94	580.44	1068.31	1812.34	1415.94	402.69	931.82	8475.69	3392.84
5450	1984.04	1324.34	2058.21	588.66	1027.65	1749.54	1347.46	380.91	891.65	8143.42	3217.27
5451	1928.98	1282.72	2030.5	602.1	997.77	1718.32	1302.32	364.57	858.74	7952.85	3114.42
5452	1917.73	1273.89	2047.08	600.76	1013.25	1716.38	1284.66	362.76	851.48	7923.81	3094.21
5453	1982.58	1325.07	2138.31	577.53	1062.02	1783.18	1314.54	376.31	878.7	8174.03	3180.12
5454	2091.24	1414.13	2269.23	604.27	1124.45	1889.17	1377.34	395.91	936.18	8688.65	3303.06
5455	2238.38	1516.25	2411.29	609.36	1197.3	2019.61	1489.63	438.99	1021.12	9366.25	3588.62
5456	2409.11	1621.76	2524.79	623.03	1251.74	2130.81	1610.03	469.48	1081.98	9928.05	3925.24
5457	2574.52	1743.13	2619.89	634.89	1295.18	2212.85	1722.8	505.05	1151.19	10367.04	4229.31
5458	2728.07	1864.61	2787.48	638.64	1345.76	2282.54	1831.46	539.54	1214.48	10743.23	4562.43
5459	2883.91	1986.46	2920.82	652.55	1382.79	2348.73	1962.98	577.29	1277.03	11083.0	4927.24
5460	2962.2	2083.02	3017.74	680.5	1402.63	2385.03	2075.39	604.4	1334.87	11339.15	5208.32
5461	3039.76	2163.12	3108.73	657.64	1454.06	2464.53	2188.53	625.81	1381.58	11551.99	5482.03
5462	3063.36	2215.15	3168.26	679.42	1466.16	2515.95	2278.19	650.62	1422.36	11737.36	5663.53
5463	3087.44	2239.1	3204.44	685.1	1477.89	2576.94	2350.06	666.71	1459.5	11890.31	5833.41
5464	3072.55	2236.93	3238.44	685.59	1500.64	2616.99	2390.36	682.68	1481.52	12001.51	5933.36
5465	3003.46	2218.41	3198.15	688.85	1508.26	2642.04	2402.94	684.98	1489.39	11928.66	5919.56
5466	2941.63	2146.54	3127.73	683.89	1492.05	2615.42	2369.06	672.76	1443.65	11559.73	5766.01
5467	2827.29	2009.81	3055.73	678.33	1443.05	2557.7	2284.96	649.16	1395.98	11292.93	5526.92
5468	2805.14	1952.58	2994.39	682.8	1439.42	2542.21	2217.2	643.36	1374.44	11175.56	5382.2
5469	2727.94	1850.09	2846.16	639.36	1378.67	2408.5	2083.38	606.69	1314.91	10918.44	5086.6
5470	2571.49	1706.83	2616.26	625.33	1274.37	2214.66	1904.06	551.03	1216.9	10435.28	4647.85
5471	2390.36	1566.83	2411.05	602.58	1178.18	2022.15	1736.47	492.71	1120.34	9838.51	4202.81
5472	2250.84	1455.99	2261.49	569.43	1128.45	1877.19	1589.09	453.02	1045.08	9270.41	3857.36
5473	2138.67	1383.15	2150.65	562.41	1079.32	1780.27	1482.98	418.78	984.21	8835.18	3598.9
5474	2047.44	1334.39	2118.83	585.76	1027.65	1724.61	1407.23	392.77	939.93	8534.25	3400.95
5475	1995.65	1307.04	2105.16	584.19	997.52	1701.86	1356.77	377.16	902.3	8320.2	3276.08
5476	2005.7	1313.7	2135.17	559.26	1014.58	1704.89	1340.08	371.35	891.89	8300.6	3230.34
5477	2066.56	1369.84	2234.63	561.92	1067.34	1758.25	1370.57	383.81	918.63	8535.82	3298.22
5478	2205.83	1476.56	2397.37	593.38	1146.23	1855.9	1424.05	409.71	978.16	9097.63	3415.35
5479	2314.85	1566.1	2508.69	596.29	1230.93	1977.26	1530.77	440.92	1069.16	9814.91	3718.21
5480	2440.69	1646.08	2576.82	627.38	1307.77	2068.98	1672.34	483.76	1154.82	10482.11	4122.95
5481	2524.79	1719.05	2620.98	654.73	1354.23	2162.15	1806.29	512.43	1219.8	11004.83	4501.44
5482	2562.3	1803.14	2692.25	661.02	1371.17	2206.68	1912.04	559.87	1284.42	11432.08	4867.95
5483	2593.51	1871.63	2806.47	633.19	1401.91	2210.31	1998.68	594.47	1343.7	11670.69	5234.46
5484	2602.1	1923.54	2916.1	650.74	1397.91	2204.38	2063.78	609.84	1397.79	11845.17	5383.05
5485	2643.12	1991.05	3004.67	634.16	1444.98	2216.48	2174.13	622.3	1427.07	12011.43	5451.53
5486	2698.66	2024.45	3071.22	661.39	1470.15	2230.76	2296.7	644.81	1465.31	12157.72	5577.01
5487	2750.69	2011.62	3058.28	660.78	1486.12	2358.65	2361.68	656.91	1493.99	12210.84	5712.17
5488	2793.16	1953.18	3010.0	668.4	1485.76	2460.05	2358.65	647.95	1504.76	12232.62	5815.62
5489	2720.2	1918.33	2952.64	668.16	1464.34	2458.84	2332.76	648.08	1490.6	12046.52	5804.13
5490	2638.16	1874.65	2862.98	672.16	1450.55	2414.19	2235.11	629.44	1420.66	11640.2	5618.03
5491	2581.66	1825.77	2764.85	670.46	1432.64	2344.38	2151.74	590.72	1338.5	11425.67	5406.16
5492	2586.98	1822.99	2753.84	670.46	1409.41	2302.87	2060.02	569.3	1310.19	11225.17	5288.55
5493	2544.63	1761.4	2649.9	658.48	1326.4	2202.2	1931.28	542.08	1270.5	10889.15	5051.51
5494	2427.26	1642.94	2527.81	631.74	1237.35	2076.96	1762.24	483.27	1129.05	9980.08	4673.5
5495	2266.57	1506.93	2379.46	614.44	1150.35	1950.4	1630.23	442.01	1041.81	9349.43	4178.49
5496	2190.22	1404.33	2246.0	579.23	1086.58	1831.58	1523.27	410.19	968.12	8749.63	3803.64
5497	2093.18	1328.1	2150.9	601.98	1031.16	1753.65	1435.06	384.78	918.75	8396.43	3499.8
5498	2038.0	1262.51	2064.99	592.54	998.49	1715.78	1380.13	369.17	884.03	8186.86	3283.82
5499	1983.55	1211.82	2008.96	554.66	992.56	1684.44	1343.1	357.92	858.37	8024.36	3166.81
5500	1951.73	1182.41	1988.15	546.44	990.26	1673.19	1326.16	351.38	849.06	7932.16	3132.93
5501	1952.7	1194.27	2013.2	550.79	995.95	1699.81	1336.93	354.89	853.9	7916.06	3162.34
5502	1975.45	1228.88	2066.32	556.0	1021.84	1748.09	1365.48	362.27	865.51	8019.88	3228.88
5503	2006.3	1278.97	2126.94	583.46	1063.47	1824.68	1425.62	380.79	905.2	8299.75	3384.98
5504	2116.05	1347.7	2231.72	561.2	1140.42	1947.62	1528.59	419.99	968.73	8684.41	3655.41
5505	2222.16	1406.75	2300.45	618.92	1175.03	2048.65	1623.46	448.79	1015.67	9034.71	3914.11
5506	2309.89	1452.97	2355.14	634.52	1211.45	2078.78	1735.99	481.46	1067.82	9450.7	4119.32
5507	2372.57	1466.64	2364.94	608.51	1239.04	2046.47	1871.87	520.18	1145.02	9870.7	4380.8
5508	2401.85	1456.96	2365.19	639.48	1242.43	2004.85	1963.71	545.71	1216.17	10215.18	4745.62
5509	2416.37	1444.26	2366.76	612.86	1250.78	1948.22	2019.37	561.32	1250.78	10275.44	5044.73
5510	2420.36	1455.39	2353.09	607.42	1237.59	1921.48	2050.1	586.12	1279.58	10294.2	5138.39
5511	2428.23	1476.8	2351.51	602.58	1243.03	1944.35	2000.98	599.07	1311.28	10398.14	5171.3
5512	2423.39	1487.45	2351.39	640.33	1224.16	1970.97	1930.43	564.46	1305.23	10460.09	5201.43
5513	2383.7	1482.49	2340.87	644.69	1220.28	1977.87	1842.95	536.88	1236.86	10254.14	5098.21
5514	2304.93	1453.82	2311.95	646.5	1196.08	1974.24	1772.77	522.48	1164.02	9754.66	4846.05
5515	2256.65	1426.59	2283.03	643.6	1189.07	1947.74	1724.01	504.69	1135.1	9511.33	4559.52
5516	2249.27	1442.92	2270.44	644.32	1190.88	1949.79	1701.74	492.11	1119.86	9410.41	4427.03
5517	2195.91	1407.84	2189.98	633.31	1144.78	1887.72	1615.71	465.24	1074.84	9231.33	4218.79
5518	2085.56	1322.05	2108.06	613.35	1070.37	1786.44	1496.89	424.95	1004.78	8857.56	3952.71
5519	1971.7	1228.15	1988.76	578.02	1009.14	1678.75	1390.53	393.25	924.32	8348.15	3631.33
5520	1878.77	1149.62	1881.43	556.48	956.02	1598.77	1307.16	354.53	864.3	7896.58	3342.14
5521	1800.72	1094.57	1796.61	570.39	884.51	1532.22	1219.68	337.11	816.75	7532.61	3111.64
5522	1762.0	1060.56	1755.71	548.74	856.2	1493.38	1168.01	320.53	780.33	7248.26	2948.77
5523	1734.41	1032.86	1724.13	528.53	851.84	1466.64	1137.28	303.59	753.71	7072.45	2846.04
5524	1716.38	1019.79	1708.16	528.41	848.69	1469.06	1114.77	308.07	740.52	6987.39	2794.25
5525	1720.26	1025.96	1732.24	533.61	861.76	1477.65	1125.66	305.04	741.97	6950.12	2755.53
5526	1713.84	1035.64	1754.02	568.7	865.03	1497.25	1137.04	316.17	743.67	6958.1	2732.66
5527	1738.41	1065.65	1819.96	564.83	915.24	1545.65	1177.81	326.7	751.77	7046.56	2780.34
5528	1833.76	1143.09	1918.94	578.74	982.76	1635.8	1256.83	347.39	779.48	7227.94	2936.91
5529	1933.46	1223.79	2029.65	589.75	1050.04	1713.48	1336.08	372.32	816.27	7418.99	3106.07
5530	2015.74	1297.36	2109.63	598.83	1089.73	1767.08	1401.78	400.15	845.79	7602.67	3244.62
5531	2102.98	1367.66	2189.5	627.63	1095.66	1801.33	1458.53	403.78	863.58	7687.86	3331.01
5532	2151.5	1422.96	2227.13	610.08	1101.95	1830.37	1497.62	413.94	870.84	7711.21	3328.83
5533	2201.11	1456.84	2248.06	632.47	1102.31	1851.9	1538.15	415.76	881.0	7684.35	3298.7
5534	2246.85	1482.13	2284.0	612.14	1105.82	1887.72	1557.03	420.72	883.78	7696.81	3349.4
5535	2285.45	1502.94	2329.61	625.81	1121.55	1918.7	1577.36	413.82	881.85	7720.65	3376.75
5536	2337.24	1531.26	2376.08	656.42	1134.01	1970.36	1601.8	416.6	867.57	7775.7	3409.66
5537	2370.75	1559.45	2418.31	628.47	1171.64	2016.95	1616.2	428.7	878.34	7828.58	3467.98
5538	2329.37	1549.16	2416.98	665.26	1169.22	2042.24	1606.15	431.0	878.46	7845.28	3466.77
5539	2295.85	1513.23	2379.34	660.54	1160.15	2032.8	1599.86	428.7	901.21	7889.68	3464.35
5540	2314.73	1524.6	2393.62	650.5	1180.11	2046.84	1580.99	428.7	918.27	7984.43	3511.18
5541	2261.25	1473.66	2300.82	648.32	1125.9	1952.46	1529.44	410.19	905.32	7926.35	3375.3
5542	2138.19	1376.98	2148.6	621.7	1037.94	1800.84	1425.02	378.61	853.53	7682.29	3146.85
5543	2017.07	1273.89	1999.89	586.73	969.69	1663.27	1310.67	342.79	790.37	7300.54	2879.92
5544	1920.51	1182.65	1882.76	554.18	918.75	1560.78	1209.88	322.59	739.67	6909.7	2663.09
5545	1855.9	1128.08	1821.29	573.42	864.3	1509.48	1142.12	301.05	705.55	6622.57	2518.37
5546	1817.18	1095.41	1795.16	572.69	860.07	1474.26	1093.72	283.62	685.46	6421.47	2436.34
5547	1792.13	1082.95	1794.67	569.55	847.6	1453.09	1068.79	276.12	664.17	6345.24	2414.31
5548	1804.47	1098.56	1829.16	572.33	850.39	1465.55	1066.13	273.1	670.82	6394.73	2452.43
5549	1877.44	1165.96	1907.93	580.32	902.78	1516.86	1119.86	287.5	699.74	6706.18	2558.42
5550	1997.35	1257.92	2072.12	594.23	983.0	1609.18	1198.75	321.98	771.5	7240.28	2725.4
5551	2110.24	1356.65	2215.99	587.58	1071.94	1712.03	1292.04	346.18	848.09	7831.36	2948.41
5552	2239.47	1444.98	2316.67	616.25	1125.18	1775.55	1384.84	366.27	884.51	8334.12	3154.83
5553	2370.51	1517.58	2405.96	631.38	1149.86	1829.28	1437.0	388.65	914.16	8684.29	3312.25
5554	2483.4	1594.78	2467.19	637.55	1181.2	1852.99	1495.92	410.31	935.69	8805.53	3442.93
5555	2580.2	1663.27	2564.59	659.09	1202.14	1897.28	1544.69	427.13	947.55	8945.29	3566.6
5556	2655.34	1716.75	2612.39	643.96	1228.51	1981.25	1584.13	434.27	971.87	8975.42	3623.34
5557	2735.69	1766.72	2658.61	673.73	1237.71	2022.64	1653.34	447.1	982.52	9002.88	3659.16
5558	2777.31	1797.21	2690.68	657.15	1242.43	2035.22	1682.75	456.17	994.02	9011.48	3672.47
5559	2790.62	1820.93	2707.01	640.94	1251.5	2055.55	1706.83	451.09	1015.19	9031.32	3690.62
5560	2796.92	1830.37	2725.16	651.34	1266.87	2107.09	1725.34	450.36	1029.71	9071.85	3724.62
5561	2730.73	1820.57	2703.62	684.38	1271.35	2163.0	1731.99	460.28	1034.43	9061.08	3805.69
5562	2682.69	1772.04	2664.06	673.49	1270.5	2170.86	1713.0	467.66	1009.14	8742.98	3807.26
5563	2636.47	1715.9	2627.15	642.63	1254.16	2149.69	1701.02	460.89	1002.0	8549.98	3768.67
5564	2646.03	1719.53	2613.6	579.71	1261.42	2130.93	1698.6	459.32	997.28	8463.47	3761.04
5565	2541.85	1645.12	2543.66	650.25	1194.15	2015.5	1608.33	441.17	956.99	8240.46	3564.06
5566	2378.38	1512.98	2321.63	549.94	1118.89	1855.17	1485.88	395.91	893.71	7838.86	3255.87
5567	2235.6	1381.09	2143.39	333.72	1070.61	1717.47	1364.03	356.34	826.31	7364.66	2934.01
5568	2141.22	1286.47	2012.11	333.72	994.5	1608.45	1261.55	332.75	768.83	6933.78	2681.96
5569	2045.14	1220.65	1944.23	557.93	935.45	1546.14	1190.16	311.58	727.57	6603.21	2524.79
5570	1900.06	1174.06	1898.01	581.16	889.83	1509.35	1142.24	299.11	693.81	6389.4	2419.27
5571	1874.9	1151.92	1879.25	576.2	892.62	1489.63	1113.32	293.79	674.33	6256.79	2364.46
5572	1889.9	1160.51	1904.3	585.88	901.09	1509.35	1108.0	291.25	668.89	6258.12	2367.24
5573	1971.82	1225.49	2004.0	563.38	955.66	1576.87	1154.22	304.92	698.17	6519.24	2461.5
5574	2128.51	1329.18	2185.14	587.94	1038.3	1686.38	1229.72	327.79	761.09	7040.75	2593.15
